  28    2700.00    2800.00  1.607276668239844E-04  3.292854972513180E-06 120884619	  28    2700.00    2800.00  1.617671860321420E-04  2.995260075032417E-06 120884619	  28    2700.00    2800.00  1.606457978407630E-04  3.148421205696110E-06 120884619	  28    2700.00    2800.00  1.599181296870405E-04  2.863975029913290E-06 120884619	  28    2700.00    2800.00  1.567802391530002E-04  3.932761898978918E-06 120884619	  28    2700.00    2800.00  1.607036758022298E-04  3.539407343171847E-06 120884619	  28    2700.00    2800.00  1.594766214687915E-04  3.658484887087970E-06 120884619
  29    2800.00    2900.00  1.533801028968975E-04  3.106459650095316E-06 113674998	  29    2800.00    2900.00  1.535024295385681E-04  2.826333161042391E-06 113674998	  29    2800.00    2900.00  1.528933908552271E-04  2.958383636736987E-06 113674998	  29    2800.00    2900.00  1.514297409935974E-04  2.691601302121917E-06 113674998	  29    2800.00    2900.00  1.511529030724191E-04  3.726646707936686E-06 113674998	  29    2800.00    2900.00  1.537188764991873E-04  3.355148690973276E-06 113674998	  29    2800.00    2900.00  1.532397104957142E-04  3.450362654565381E-06 113674998
  30    2900.00    3000.00  1.299078030050575E-04  3.303247245433931E-06 106964438	  30    2900.00    3000.00  1.306408883345991E-04  3.004083749673335E-06 106964438	  30    2900.00    3000.00  1.302336135090075E-04  3.069836708302090E-06 106964438	  30    2900.00    3000.00  1.294524856099976E-04  2.791890703906217E-06 106964438	  30    2900.00    3000.00  1.259866552471551E-04  4.064135144253240E-06 106964438	  30    2900.00    3000.00  1.291960383428770E-04  3.657129868098478E-06 106964438	  30    2900.00    3000.00  1.290271385547844E-04  3.670769441757646E-06 106964438
  31    3000.00    3100.00  1.163139546258177E-04  3.110548469975190E-06 100719514	  31    3000.00    3100.00  1.169014593836068E-04  2.828520371034854E-06 100719514	  31    3000.00    3100.00  1.157583411422380E-04  2.924810649398265E-06 100719514	  31    3000.00    3100.00  1.150428036510424E-04  2.659929232353658E-06 100719514	  31    3000.00    3100.00  1.139866644470449E-04  3.771868538338726E-06 100719514	  31    3000.00    3100.00  1.166990703510157E-04  3.393078836972069E-06 100719514	  31    3000.00    3100.00  1.156172364508518E-04  3.457235827809219E-06 100719514
  32    3100.00    3200.00  1.105316821735122E-04  2.798104345461693E-06 94892016	  32    3100.00    3200.00  1.105011031063678E-04  2.545714481462202E-06 94892016	  32    3100.00    3200.00  1.092648001507285E-04  2.635513345109618E-06 94892016	  32    3100.00    3200.00  1.081125455954925E-04  2.398066698655942E-06 94892016	  32    3100.00    3200.00  1.100498069815091E-04  3.387139696272516E-06 94892016	  32    3100.00    3200.00  1.117593811551999E-04  3.048745598999361E-06 94892016	  32    3100.00    3200.00  1.105743983487341E-04  3.108086845974475E-06 94892016
  33    3200.00    3300.00  9.520953541410096E-05  2.622641766032547E-06 89453432	  33    3200.00    3300.00  9.541674340093746E-05  2.385720370096836E-06 89453432	  33    3200.00    3300.00  9.469723051323517E-05  2.467487929640683E-06 89453432	  33    3200.00    3300.00  9.383738306771834E-05  2.244797004027723E-06 89453432	  33    3200.00    3300.00  9.356010137656695E-05  3.177988236864492E-06 89453432	  33    3200.00    3300.00  9.547422564130261E-05  2.860260856596469E-06 89453432	  33    3200.00    3300.00  9.497026767789398E-05  2.913611956180576E-06 89453432
  34    3300.00    3400.00  8.199694936079533E-05  2.541616941539640E-06 84375399	  34    3300.00    3400.00  8.242319101504969E-05  2.313046716901933E-06 84375399	  34    3300.00    3400.00  8.153868607651665E-05  2.387782618156506E-06 84375399	  34    3300.00    3400.00  8.099842733187252E-05  2.173002938726997E-06 84375399	  34    3300.00    3400.00  8.014617022440312E-05  3.078413252384920E-06 84375399	  34    3300.00    3400.00  8.218471797806388E-05  2.772606329880059E-06 84375399	  34    3300.00    3400.00  8.148525447138098E-05  2.821987419668060E-06 84375399
  35    3400.00    3500.00  7.767915292818327E-05  2.381721740887762E-06 79642522	  35    3400.00    3500.00  7.765512281828484E-05  2.166388002358695E-06 79642522	  35    3400.00    3500.00  7.679830615441874E-05  2.237961772156892E-06 79642522	  35    3400.00    3500.00  7.593542465271051E-05  2.035491732777934E-06 79642522	  35    3400.00    3500.00  7.707976414722886E-05  2.886715624605653E-06 79642522	  35    3400.00    3500.00  7.838581700723169E-05  2.598361044551791E-06 79642522	  35    3400.00    3500.00  7.771179148682236E-05  2.646211204087543E-06 79642522
  36    3500.00    3600.00  6.455990377804897E-05  2.178240662289736E-06 75199365	  36    3500.00    3600.00  6.488478553879362E-05  1.981731380682986E-06 75199365	  36    3500.00    3600.00  6.427975325243306E-05  2.043514968822413E-06 75199365	  36    3500.00    3600.00  6.380429428298943E-05  1.859126353865219E-06 75199365	  36    3500.00    3600.00  6.278614126390589E-05  2.648961483745692E-06 75199365	  36    3500.00    3600.00  6.446235967761879E-05  2.384768751197234E-06 75199365	  36    3500.00    3600.00  6.417236246746676E-05  2.419515651548447E-06 75199365
  37    3600.00    3700.00  6.418633596695562E-05  1.917845109596854E-06 71043746	  37    3600.00    3700.00  6.384566392884666E-05  1.746699198758600E-06 71043746	  37    3600.00    3700.00  6.354250910576972E-05  1.804425016542681E-06 71043746	  37    3600.00    3700.00  6.251648416796895E-05  1.643231582866018E-06 71043746	  37    3600.00    3700.00  6.382913747706509E-05  2.321512815265417E-06 71043746	  37    3600.00    3700.00  6.452129251853052E-05  2.093018797018626E-06 71043746	  37    3600.00    3700.00  6.461141222519304E-05  2.127430037202204E-06 71043746
  38    3700.00    3800.00  5.191341505653912E-05  2.147497617480819E-06 67147499	  38    3700.00    3800.00  5.207632623644015E-05  1.956882744243021E-06 67147499	  38    3700.00    3800.00  5.146345548643364E-05  1.969479348080005E-06 67147499	  38    3700.00    3800.00  5.099531630586570E-05  1.794427671612853E-06 67147499	  38    3700.00    3800.00  5.084993155918887E-05  2.660541436217700E-06 67147499	  38    3700.00    3800.00  5.207657715432220E-05  2.400441221587023E-06 67147499	  38    3700.00    3800.00  5.171512086074269E-05  2.380527076681411E-06 67147499
  39    3800.00    3900.00  4.318013471800011E-05  2.432715632548934E-06 63478228	  39    3800.00    3900.00  4.353221812757608E-05  2.212331397390195E-06 63478228	  39    3800.00    3900.00  4.312649370237155E-05  2.183160918301948E-06 63478228	  39    3800.00    3900.00  4.288483821326799E-05  1.985612620757276E-06 63478228	  39    3800.00    3900.00  4.144593066782457E-05  3.078003055903659E-06 63478228	  39    3800.00    3900.00  4.284343654037629E-05  2.769387266007117E-06 63478228	  39    3800.00    3900.00  4.275458447349291E-05  2.703425690208690E-06 63478228
  40    3900.00    4000.00  4.528105652286563E-05  2.308021015903361E-06 60050737	  40    3900.00    4000.00  4.495502693042226E-05  2.094765365560579E-06 60050737	  40    3900.00    4000.00  4.422967369552293E-05  2.074958048984536E-06 60050737	  40    3900.00    4000.00  4.346091220154645E-05  1.883513415312756E-06 60050737	  40    3900.00    4000.00  4.590160569470965E-05  2.928212672830390E-06 60050737	  40    3900.00    4000.00  4.623626631255157E-05  2.628224969166268E-06 60050737	  40    3900.00    4000.00  4.568305859874556E-05  2.571072967209867E-06 60050737
  41    4000.00    4100.00  0.000000000000001E-05  0.000000000000000E-06 0 41    4000.00    4100.00  0.000000000000000E-05  0.000000000000000E-06 0 41    4000.00    4100.00  0.000000000000000E-05  0.000000000000000E-06 0 41    4000.00    4100.00  0.000000000000000E-05  0.000000000000000E-06 0 41    4000.00    4100.00  0.000000000000000E-05  0.000000000000000E-06 0 41    4000.00    4100.00  0.000000000000000E-05  0.000000000000000E-06 0 41    4000.00    4100.00  0.000000000000000E-05  0.000000000000000E-06 0 
