# title = Transverse Momentum anti-Muon
# xlabel = $p_{\text{T},\mu^-}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\mu^-}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin= -5.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
#
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
  91    1800.00    1820.00 -3.486305048698615E-09  4.354303152860624E-09 68570
  92    1820.00    1840.00  1.330649574142150E-09  7.012760910096742E-10 65902
  93    1840.00    1860.00  4.593554814701634E-10  9.659176368054115E-10 63025
  94    1860.00    1880.00  1.354997027821909E-09  1.138244030717993E-09 60391
  95    1880.00    1900.00  2.686150049582245E-10  1.704063571408505E-09 57658
  96    1900.00    1920.00  1.156057376771008E-09  4.739446184192879E-10 55429
  97    1920.00    1940.00  1.140555757787462E-09  3.842815456177821E-10 53012
  98    1940.00    1960.00 -4.077684966168475E-10  1.094875985124210E-09 50901
  99    1960.00    1980.00  7.041864834218474E-10  4.538476222828590E-10 48308
 100    1980.00    2000.00 -1.909878054688653E-08  1.496655108731233E-08 46211
 101    2000.00    2020.00  6.685546826879239E-10  2.963068565515985E-10 44456
 102    2020.00    2040.00 -2.890146957480895E-11  1.462500092211821E-09 42378
 103    2040.00    2060.00  6.430744452269316E-10  1.489654224943553E-09 40819
 104    2060.00    2080.00 -2.850505259297256E-09  3.371815756759597E-09 38869
 105    2080.00    2100.00  7.047608477651462E-10  4.669158699170928E-10 37586
 106    2100.00    2120.00  4.851840089782553E-10  1.581692232554471E-10 35788
 107    2120.00    2140.00  1.916270424445752E-10  2.517896718292128E-10 34373
 108    2140.00    2160.00  3.867022279123000E-10  1.824773550164518E-10 32903
 109    2160.00    2180.00  1.606529801952415E-10  8.853164397357832E-11 31536
 110    2180.00    2200.00  7.034636312261332E-10  2.788853306808896E-10 30287
 111    2200.00    2220.00  3.690675643408544E-10  7.317962769533110E-11 28834
 112    2220.00    2240.00  1.031360281816999E-10  3.377093004412809E-10 27902
 113    2240.00    2260.00  1.462834931730872E-10  1.629301552542051E-10 26560
 114    2260.00    2280.00  1.089938145789653E-10  7.891242830611249E-11 25132
 115    2280.00    2300.00  1.253834282588276E-10  1.048090696196311E-10 24492
 116    2300.00    2320.00  1.472923274736953E-10  6.589289871358560E-11 23505
 117    2320.00    2340.00 -4.765665896744579E-10  5.924468931170373E-10 22336
 118    2340.00    2360.00  1.631539063915410E-10  5.000285087478541E-11 21538
 119    2360.00    2380.00  1.638220067308439E-10  3.685054838620614E-11 20632
 120    2380.00    2400.00 -1.896046628832848E-10  2.919209201452755E-10 19752
 121    2400.00    2420.00  2.057204551016755E-10  1.097508355384586E-10 18980
 122    2420.00    2440.00  2.620466006920013E-11  5.177989296960355E-11 18253
 123    2440.00    2460.00  2.024804868073184E-10  8.037032647442210E-11 17533
 124    2460.00    2480.00  3.603472728958299E-11  3.648582585170797E-11 16755
 125    2480.00    2500.00 -2.698489299751886E-11  7.171767152643698E-11 16162
 126    2500.00    2520.00  2.932779169269860E-11  3.469372071910270E-11 15289
 127    2520.00    2540.00  4.293531102038602E-11  4.411272895301446E-11 14848
 128    2540.00    2560.00 -5.199289095709595E-13  4.134836632083546E-11 14072
 129    2560.00    2580.00  5.686868417424151E-11  2.615420727692260E-11 13592
 130    2580.00    2600.00  2.247613306674625E-12  1.455641341311273E-11 12952
 131    2600.00    2620.00  2.497636678039112E-12  1.409466285274269E-11 12298
 132    2620.00    2640.00  6.375120634703840E-12  1.528519635931922E-11 12022
 133    2640.00    2660.00 -3.310456829168777E-12  1.347945709836684E-11 11780
 134    2660.00    2680.00  2.537213465764879E-11  8.281379240291112E-12 11243
 135    2680.00    2700.00 -1.505357476430055E-11  1.957547156579277E-11 10598
 136    2700.00    2720.00  2.383481910721421E-11  9.648926076005701E-12 10201
 137    2720.00    2740.00  2.849694439036557E-11  1.152965805851232E-11 9644
 138    2740.00    2760.00  1.273032815370068E-11  1.276964863836230E-11 9434
 139    2760.00    2780.00  1.574728211637115E-11  5.787643975945731E-12 9009
 140    2780.00    2800.00  1.915127001909221E-11  9.747530767930547E-12 8701
 141    2800.00    2820.00 -2.555934431770113E-11  2.135788839015752E-11 8143
 142    2820.00    2840.00  7.393636544188729E-12  4.050737096960050E-12 7914
 143    2840.00    2860.00 -5.897676724447182E-13  4.886111065325701E-12 7424
 144    2860.00    2880.00 -2.048486705545983E-11  1.940313669487229E-11 7335
 145    2880.00    2900.00 -6.434741034643051E-12  2.645715563329497E-11 6915
 146    2900.00    2920.00  1.579572665211538E-11  1.155558246628317E-11 6736
 147    2920.00    2940.00  7.919751002827048E-12  3.194968481866656E-12 6407
 148    2940.00    2960.00  3.240991117327227E-12  2.371799435137268E-12 6097
 149    2960.00    2980.00  4.659768338257220E-12  3.677170058991624E-12 5858
 150    2980.00    3000.00 -3.661312967654566E-12  4.085576126772466E-12 5565
 151    3000.00    3020.00 -1.403103822203811E-11  1.796188038075644E-11 5462
 152    3020.00    3040.00  2.217676048739350E-11  1.586916558260979E-11 5088
 153    3040.00    3060.00 -7.278979527602155E-13  5.483932175974408E-12 4903
 154    3060.00    3080.00 -1.439856563528108E-13  1.781031666576608E-12 4806
 155    3080.00    3100.00  3.379301407167808E-12  2.348484388009638E-12 4719
 156    3100.00    3120.00 -3.282990547102124E-12  3.761428747521188E-12 4479
 157    3120.00    3140.00  4.119896260114580E-12  1.931675773479421E-12 4273
 158    3140.00    3160.00  3.507573537742711E-13  1.166728689886904E-12 4061
 159    3160.00    3180.00  2.094349863862602E-13  1.297958527913752E-12 3956
 160    3180.00    3200.00  1.273419182650996E-12  1.321325735531359E-12 3736
 161    3200.00    3220.00  4.334673580345679E-13  2.416922390928673E-13 3464
 162    3220.00    3240.00  1.090855517099783E-12  3.184168447872977E-13 3449
 163    3240.00    3260.00 -5.567841808164287E-12  3.799849164710244E-12 3302
 164    3260.00    3280.00  5.240713673047942E-13  1.273698936426774E-13 3173
 165    3280.00    3300.00  3.903371288739964E-14  5.733248445876932E-13 3051
 166    3300.00    3320.00  8.611957777841611E-13  7.581171985931551E-13 2805
 167    3320.00    3340.00  1.039700133212227E-14  5.003192132165390E-13 2856
 168    3340.00    3360.00  9.755289867258148E-14  6.888435056270025E-13 2663
 169    3360.00    3380.00 -1.252306239935464E-13  7.661753347948867E-13 2563
 170    3380.00    3400.00  4.343821291814247E-13  4.989370889411600E-13 2488
 171    3400.00    3420.00  2.911202290822979E-13  5.884591233575422E-14 2389
 172    3420.00    3440.00  1.848308879228039E-13  1.033701036805765E-13 2238
 173    3440.00    3460.00  1.849622954633394E-13  8.171843286406164E-14 2111
 174    3460.00    3480.00  8.394363246002014E-13  6.571294472752796E-13 1988
 175    3480.00    3500.00  2.949158358221561E-13  1.238836137131620E-13 1947
 176    3500.00    3520.00  2.170446672234527E-13  9.413286987954926E-14 1900
 177    3520.00    3540.00  1.855055305723876E-13  1.739454647971419E-13 1801
 178    3540.00    3560.00  2.490786464971805E-13  1.368027083949335E-13 1647
 179    3560.00    3580.00  4.570008087021985E-13  2.223748240054089E-13 1663
 180    3580.00    3600.00  1.880630219948465E-13  7.049964563225976E-14 1593
 181    3600.00    3620.00  1.249459030068956E-13  3.894086664459925E-14 1522
 182    3620.00    3640.00  5.437052575513193E-14  3.130334427658327E-14 1452
 183    3640.00    3660.00  1.381142910338047E-13  1.387863009915293E-13 1401
 184    3660.00    3680.00  2.506244003686402E-13  1.493667825190254E-13 1308
 185    3680.00    3700.00  1.110423910125134E-13  4.737298512827857E-14 1254
 186    3700.00    3720.00  9.116101217101239E-14  1.257410743526758E-13 1159
 187    3720.00    3740.00  1.951038028569423E-14  3.923889067337760E-14 1145
 188    3740.00    3760.00  3.943137564937689E-13  2.113920648322240E-13 1083
 189    3760.00    3780.00 -7.101844419821507E-14  1.916643581820078E-13 1025
 190    3780.00    3800.00 -2.007207614669790E-15  1.987581542046767E-14 1003
 191    3800.00    3820.00  5.735534234881414E-14  1.542722304028600E-13 913
 192    3820.00    3840.00  5.209100668120272E-14  1.011139848379682E-13 857
 193    3840.00    3860.00  3.448384715981420E-14  1.851300180940505E-14 909
 194    3860.00    3880.00  1.305594621923599E-13  1.141241998311180E-13 805
 195    3880.00    3900.00 -3.936240797875371E-13  3.432718261712191E-13 826
 196    3900.00    3920.00  2.625463519015707E-14  1.003648653924374E-14 771
 197    3920.00    3940.00 -1.436532438044920E-14  2.499534094266780E-14 699
 198    3940.00    3960.00  2.990341963783292E-14  1.444250894990197E-14 664
 199    3960.00    3980.00  3.225643445480089E-14  2.062366378778701E-14 646
 200    3980.00    4000.00  3.907396476007784E-12  3.893256290261927E-12 647
 201    4000.00    4020.00 -3.766163288913785E-14  5.304810350527312E-14 538
 202    4020.00    4040.00 -4.713253899334211E-15  8.993976413455717E-15 538
 203    4040.00    4060.00  2.414675476744501E-15  1.280473084852932E-15 555
 204    4060.00    4080.00  2.043719523294788E-16  1.368903841280918E-14 480
 205    4080.00    4100.00  1.567753829737374E-14  4.249692209242465E-14 519
 206    4100.00    4120.00  1.584535434645579E-14  1.427447444964254E-14 512
 207    4120.00    4140.00  5.312821951788899E-15  2.708749544427672E-15 418
 208    4140.00    4160.00  2.998999601588137E-15  1.309562526706399E-15 399
 209    4160.00    4180.00  4.862150824356517E-15  1.707703803741624E-15 411
 210    4180.00    4200.00  1.159073755453679E-15  4.560245066561807E-16 371
 211    4200.00    4220.00  1.230359668899719E-15  5.077537409674445E-16 331
 212    4220.00    4240.00  2.162822666167457E-15  1.322881882985758E-15 327
 213    4240.00    4260.00  2.845222178847006E-14  2.740294225155215E-14 331
 214    4260.00    4280.00  4.379014963719362E-15  2.180990862720225E-15 309
 215    4280.00    4300.00  1.702210558330602E-14  1.451085841385468E-14 311
 216    4300.00    4320.00  3.318186288696529E-15  2.588175942259855E-15 306
 217    4320.00    4340.00  1.331386476716565E-15  9.872132726296315E-16 242
 218    4340.00    4360.00  3.742289815572854E-16  4.047843394497611E-16 229
 219    4360.00    4380.00  4.056185909213583E-16  1.460887185980354E-16 263
 220    4380.00    4400.00  1.074615145710666E-15  8.752493584855267E-16 238
 221    4400.00    4420.00  2.392962838741570E-15  2.772259349345564E-15 227
 222    4420.00    4440.00  2.650129470991679E-15  2.244946769433903E-15 199
 223    4440.00    4460.00  2.605813107931895E-16  1.468617079768916E-16 174
 224    4460.00    4480.00  9.482756023817670E-15  8.598492178271298E-15 184
 225    4480.00    4500.00  3.848312785051479E-16  4.764089267656507E-16 173
 226    4500.00    4520.00  1.262924792942351E-16  4.926022689022649E-17 144
 227    4520.00    4540.00  3.595628226114946E-16  3.446574938620316E-16 149
 228    4540.00    4560.00  1.492147414824040E-16  8.516636448976219E-16 127
 229    4560.00    4580.00  2.337429073506795E-16  1.697177427388933E-16 131
 230    4580.00    4600.00  1.942565923638719E-15  1.572230072618820E-15 136
 231    4600.00    4620.00  3.882954574285045E-17  6.911531659178319E-17 109
 232    4620.00    4640.00  3.421464957014386E-16  2.004993930017128E-16 109
 233    4640.00    4660.00  4.811097322172365E-17  2.815304653658032E-17 104
 234    4660.00    4680.00  3.138618267180017E-17  2.600201518684868E-17 89
 235    4680.00    4700.00 -8.988891726542385E-15  9.007739643102357E-15 98
 236    4700.00    4720.00  1.284775683806123E-16  7.210502298197200E-17 75
 237    4720.00    4740.00  1.938003587768992E-16  1.162924011899199E-16 86
 238    4740.00    4760.00  5.775875028871113E-18  3.902651887714870E-18 83
 239    4760.00    4780.00  4.432333852309961E-17  3.024516561240078E-17 76
 240    4780.00    4800.00  8.983810917272426E-17  8.248623163406251E-17 64
 241    4800.00    4820.00  3.283686524863624E-17  2.612748701836292E-17 61
 242    4820.00    4840.00  8.398263613860690E-18  5.751752385492372E-18 56
 243    4840.00    4860.00  1.932309697629397E-17  1.730135707511443E-17 57
 244    4860.00    4880.00  5.707208826674081E-18  4.709107473074679E-18 47
 245    4880.00    4900.00  6.191947587483457E-18  4.166726611751901E-18 49
 246    4900.00    4920.00  3.078891015583297E-18  2.561887552610115E-18 42
 247    4920.00    4940.00  2.695293448786444E-18  1.829832535818777E-18 38
 248    4940.00    4960.00  1.076917397925169E-18  5.257693718194844E-19 29
 249    4960.00    4980.00  6.298026857405944E-19  4.491725259890033E-19 33
 250    4980.00    5000.00  3.416336914898041E-17  2.720610207527873E-17 35
 251    5000.00    5020.00  1.920623055355529E-18  1.702344693385744E-18 25
 252    5020.00    5040.00  4.295935265239707E-19  3.056706575749250E-19 14
 253    5040.00    5060.00  1.430259903006911E-19  1.313283023214722E-19 28
 254    5060.00    5080.00  9.446612658258754E-18  8.756118546389476E-18 25
 255    5080.00    5100.00  5.308511832164591E-18  5.220919878392025E-18 28
 256    5100.00    5120.00  8.136280565356990E-19  6.138926868326231E-19 23
 257    5120.00    5140.00  4.423136425315242E-19  4.784562506484298E-19 22
 258    5140.00    5160.00  3.889232325215504E-18  3.883069114195425E-18 22
 259    5160.00    5180.00  6.585086086543264E-18  5.845421941874979E-18 18
 260    5180.00    5200.00  6.124573978898803E-20  4.292233012608912E-20 12
 261    5200.00    5220.00  8.537763028724268E-20  9.048570759600480E-20 12
 262    5220.00    5240.00  5.097808525930683E-20  3.727170064028137E-20 11
 263    5240.00    5260.00 -3.637766100686618E-22  5.139489560909784E-22 9
 264    5260.00    5280.00  1.042903636822280E-19  7.121223355388125E-20 12
 265    5280.00    5300.00 -5.206178532244574E-22  4.694481401072922E-22 9
 266    5300.00    5320.00 -1.860756079167938E-23  1.876634151630154E-23 6
 267    5320.00    5340.00  3.226462008371618E-22  2.828195711404620E-22 7
 268    5340.00    5360.00  1.395776446329675E-21  1.388033403269535E-21 6
 269    5360.00    5380.00  1.653579542125757E-18  1.664754265704598E-18 5
 270    5380.00    5400.00  3.643945592947928E-21  3.196612335106841E-21 11
 271    5400.00    5420.00 -5.321643641114640E-21  5.345148640493969E-21 8
 272    5420.00    5440.00 -2.189151392330703E-23  2.189117593630316E-23 2
 273    5440.00    5460.00 -4.933062254590593E-20  4.858924855894217E-20 8
 274    5460.00    5480.00 -3.156936143059413E-28  1.058461348352091E-26 2
 275    5480.00    5500.00  0.000000000000000E+00  0.000000000000000E+00 0
 276    5500.00    5520.00  1.589889890420692E-25  1.776301567912435E-25 3
 277    5520.00    5540.00 -8.222049592285250E-23  8.297618883716087E-23 2
 278    5540.00    5560.00 -5.942568229291039E-21  5.938355328638657E-21 2
 279    5560.00    5580.00  9.740786938269292E-23  9.741041019277557E-23 4
 280    5580.00    5600.00  0.000000000000000E+00  0.000000000000000E+00 0
 281    5600.00    5620.00 -4.028660913859000E-21  4.028660913173178E-21 1
 282    5620.00    5640.00 -7.552077103687793E-21  7.552441734893351E-21 3
 283    5640.00    5660.00  5.445558534441768E-24  5.445558640530376E-24 2
 284    5660.00    5680.00  0.000000000000000E+00  0.000000000000000E+00 0
 285    5680.00    5700.00 -3.551808890310447E-26  3.551808889799240E-26 1
 286    5700.00    5720.00  0.000000000000000E+00  0.000000000000000E+00 0
 287    5720.00    5740.00 -3.411526717208727E-23  3.411526716627963E-23 1
 288    5740.00    5760.00  0.000000000000000E+00  0.000000000000000E+00 0
 289    5760.00    5780.00  6.688792928914617E-25  6.688792927685998E-25 1
 290    5780.00    5800.00 -4.944164608528891E-27  4.944164607279144E-27 1
 291    5800.00    5820.00 -2.857064701433817E-27  2.857064697582828E-27 1
 292    5820.00    5840.00  0.000000000000000E+00  0.000000000000000E+00 0
 293    5840.00    5860.00  0.000000000000000E+00  0.000000000000000E+00 0
 294    5860.00    5880.00  0.000000000000000E+00  0.000000000000000E+00 0
 295    5880.00    5900.00  0.000000000000000E+00  0.000000000000000E+00 0
 296    5900.00    5920.00 -1.619886091131970E-22  1.619886090856208E-22 1
 297    5920.00    5940.00  0.000000000000000E+00  0.000000000000000E+00 0
 298    5940.00    5960.00 -9.261012285718471E-23  9.261012284141915E-23 1
 299    5960.00    5980.00  2.684331429813535E-24  2.684331427920933E-24 1
 300    5980.00    6000.00  0.000000000000000E+00  0.000000000000000E+00 0
 301    6000.00    6020.00  0.000000000000000E+00  0.000000000000000E+00 0
 302    6020.00    6040.00  0.000000000000000E+00  0.000000000000000E+00 0
 303    6040.00    6060.00  0.000000000000000E+00  0.000000000000000E+00 0
 304    6060.00    6080.00  0.000000000000000E+00  0.000000000000000E+00 0
 305    6080.00    6100.00  0.000000000000000E+00  0.000000000000000E+00 0
 306    6100.00    6120.00  0.000000000000000E+00  0.000000000000000E+00 0
 307    6120.00    6140.00  0.000000000000000E+00  0.000000000000000E+00 0
 308    6140.00    6160.00  0.000000000000000E+00  0.000000000000000E+00 0
 309    6160.00    6180.00  0.000000000000000E+00  0.000000000000000E+00 0
 310    6180.00    6200.00  0.000000000000000E+00  0.000000000000000E+00 0
 311    6200.00    6220.00  0.000000000000000E+00  0.000000000000000E+00 0
 312    6220.00    6240.00  0.000000000000000E+00  0.000000000000000E+00 0
 313    6240.00    6260.00  0.000000000000000E+00  0.000000000000000E+00 0
 314    6260.00    6280.00  0.000000000000000E+00  0.000000000000000E+00 0
 315    6280.00    6300.00  0.000000000000000E+00  0.000000000000000E+00 0
 316    6300.00    6320.00  0.000000000000000E+00  0.000000000000000E+00 0
 317    6320.00    6340.00  0.000000000000000E+00  0.000000000000000E+00 0
 318    6340.00    6360.00  0.000000000000000E+00  0.000000000000000E+00 0
 319    6360.00    6380.00  0.000000000000000E+00  0.000000000000000E+00 0
 320    6380.00    6400.00  0.000000000000000E+00  0.000000000000000E+00 0
 321    6400.00    6420.00  0.000000000000000E+00  0.000000000000000E+00 0
 322    6420.00    6440.00  0.000000000000000E+00  0.000000000000000E+00 0
 323    6440.00    6460.00  0.000000000000000E+00  0.000000000000000E+00 0
 324    6460.00    6480.00  0.000000000000000E+00  0.000000000000000E+00 0
 325    6480.00    6500.00  0.000000000000000E+00  0.000000000000000E+00 0
 326    6500.00    6520.00  0.000000000000000E+00  0.000000000000000E+00 0
 327    6520.00    6540.00  0.000000000000000E+00  0.000000000000000E+00 0
 328    6540.00    6560.00  0.000000000000000E+00  0.000000000000000E+00 0
 329    6560.00    6580.00  0.000000000000000E+00  0.000000000000000E+00 0
 330    6580.00    6600.00  0.000000000000000E+00  0.000000000000000E+00 0
 331    6600.00    6620.00  0.000000000000000E+00  0.000000000000000E+00 0
 332    6620.00    6640.00  0.000000000000000E+00  0.000000000000000E+00 0
 333    6640.00    6660.00  0.000000000000000E+00  0.000000000000000E+00 0
 334    6660.00    6680.00  0.000000000000000E+00  0.000000000000000E+00 0
 335    6680.00    6700.00  0.000000000000000E+00  0.000000000000000E+00 0
 336    6700.00    6720.00  0.000000000000000E+00  0.000000000000000E+00 0
 337    6720.00    6740.00  0.000000000000000E+00  0.000000000000000E+00 0
 338    6740.00    6760.00  0.000000000000000E+00  0.000000000000000E+00 0
 339    6760.00    6780.00  0.000000000000000E+00  0.000000000000000E+00 0
 340    6780.00    6800.00  0.000000000000000E+00  0.000000000000000E+00 0
 341    6800.00    6820.00  0.000000000000000E+00  0.000000000000000E+00 0
 342    6820.00    6840.00  0.000000000000000E+00  0.000000000000000E+00 0
 343    6840.00    6860.00  0.000000000000000E+00  0.000000000000000E+00 0
 344    6860.00    6880.00  0.000000000000000E+00  0.000000000000000E+00 0
 345    6880.00    6900.00  0.000000000000000E+00  0.000000000000000E+00 0
 346    6900.00    6920.00  0.000000000000000E+00  0.000000000000000E+00 0
 347    6920.00    6940.00  0.000000000000000E+00  0.000000000000000E+00 0
 348    6940.00    6960.00  0.000000000000000E+00  0.000000000000000E+00 0
 349    6960.00    6980.00  0.000000000000000E+00  0.000000000000000E+00 0
 350    6980.00    7000.00  0.000000000000000E+00  0.000000000000000E+00 0
 351    7000.00    7020.00  0.000000000000000E+00  0.000000000000000E+00 0
 352    7020.00    7040.00  0.000000000000000E+00  0.000000000000000E+00 0
 353    7040.00    7060.00  0.000000000000000E+00  0.000000000000000E+00 0
 354    7060.00    7080.00  0.000000000000000E+00  0.000000000000000E+00 0
 355    7080.00    7100.00  0.000000000000000E+00  0.000000000000000E+00 0
 356    7100.00    7120.00  0.000000000000000E+00  0.000000000000000E+00 0
 357    7120.00    7140.00  0.000000000000000E+00  0.000000000000000E+00 0
