# title = Rapidity Jet pair
# xlabel = $y_{\text{j}_1 \text{j}_2}$
# ylabel = $\frac{\text{d}\sigma}{\text{d}y_{\text{j}_1 \text{j}_2}}\,[\text{fb}]$
# xmin= -4.500E+00
# xmax=  4.500E+00
# ymin=  1.000E-04
# ymax=  1.000E+00
# kmin= -2.000E+01
# kmax=  1.000E+01
# logscale = false
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
#
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1      -4.50      -4.25  3.637746848228727E-07  2.252586886538278E-07 193
   2      -4.25      -4.00  2.631543823147989E-07  1.547153549299678E-07 186
   3      -4.00      -3.75  2.818024486365173E-07  1.621218975064552E-07 161
   4      -3.75      -3.50  5.111469123274213E-07  3.218340316614249E-07 172
   5      -3.50      -3.25  2.861304046076972E-07  2.506044562874200E-07 144
   6      -3.25      -3.00  2.536457236807469E-07  1.090400169700920E-07 20615
   7      -3.00      -2.75  1.329160669635766E-05  4.540044485666584E-06 342795
   8      -2.75      -2.50  1.763558229091059E-04  1.740428244535915E-05 1495206
   9      -2.50      -2.25  1.209974510101351E-03  8.780082808386804E-05 4066318
  10      -2.25      -2.00  4.595752470183384E-03  2.149571864549194E-04 8593839
  11      -2.00      -1.75  1.409124935031175E-02  5.189746785917152E-04 15381341
  12      -1.75      -1.50  3.445585405975782E-02  8.464722327946759E-04 24302344
  13      -1.50      -1.25  7.279992950226244E-02  1.663594154530466E-03 34902847
  14      -1.25      -1.00  1.368426681970237E-01  2.560628371483156E-03 46652117
  15      -1.00      -0.75  2.285004571781540E-01  3.704465307294179E-03 58970259
  16      -0.75      -0.50  3.489911923925765E-01  5.378860632547387E-03 71244875
  17      -0.50      -0.25  4.729178595253202E-01  7.889665833604226E-03 82502825
  18      -0.25       0.00  5.772869656150657E-01  8.534260370205301E-03 90985382
  19       0.00       0.25  6.198970642372839E-01  9.543571625829344E-03 91837642
  20       0.25       0.50  5.324085712113165E-01  8.633673563793857E-03 84673598
  21       0.50       0.75  4.161810029132718E-01  6.047525569853240E-03 74112004
  22       0.75       1.00  3.011527937466777E-01  4.489144759866237E-03 62099544
  23       1.00       1.25  1.970804154159549E-01  3.085605038246041E-03 49731469
  24       1.25       1.50  1.215835285566646E-01  2.811985430860087E-03 37663953
  25       1.50       1.75  6.030557558989150E-02  1.111757735305426E-03 26578140
  26       1.75       2.00  2.727889555930137E-02  5.515083330590038E-04 17075653
  27       2.00       2.25  9.455091060818998E-03  2.803479307918128E-04 9731628
  28       2.25       2.50  2.325930372332268E-03  1.038636423754196E-04 4695708
  29       2.50       2.75  3.226180471797048E-04  2.424499971049411E-05 1759875
  30       2.75       3.00  1.914802787857216E-05  4.352315917298640E-06 399812
  31       3.00       3.25  4.402469663091154E-07  3.417671248283727E-07 21420
  32       3.25       3.50  2.597772938436659E-07  1.394389369214146E-07 149
  33       3.50       3.75  1.780236723115657E-07  8.050472861994214E-08 161
  34       3.75       4.00  4.698936906376778E-07  2.505351759502992E-07 143
  35       4.00       4.25  6.240578920737281E-07  4.756377156461704E-07 128
  36       4.25       4.50  7.841209637531943E-08  3.218350227286331E-08 128
# Underflow:                 0.0000000000000000E+00  0.0000000000000000E+00 0
# Overflow:                  0.0000000000000000E+00  0.0000000000000000E+00 0
#-------------------------------------------------------------------------------------
# Sum:                       1.0470396855791877E+00  2.3191605628593482E-04 237479000
#=====================================================================================
# Number of generated events: 2722077414
