   1.250000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   3.750000000000E+01  7.415350246530E+04  3.263508980135E+02  0.000000000000E+00  51629
   6.250000000000E+01  5.119692590395E+05  8.575134094399E+02  0.000000000000E+00  356456
   8.750000000000E+01  1.091627341475E+06  1.252149487436E+03  0.000000000000E+00  760040
   1.125000000000E+02  1.487016936199E+06  1.461426355416E+03  0.000000000000E+00  1035328
   1.375000000000E+02  1.630265376449E+06  1.530199762665E+03  0.000000000000E+00  1135064
   1.625000000000E+02  1.580122102746E+06  1.506483230730E+03  0.000000000000E+00  1100152
   1.875000000000E+02  1.408936654683E+06  1.422540735616E+03  0.000000000000E+00  980965
   2.125000000000E+02  1.203161367579E+06  1.314561524961E+03  0.000000000000E+00  837695
   2.375000000000E+02  9.997229018070E+05  1.198281345146E+03  0.000000000000E+00  696052
   2.625000000000E+02  8.184059616294E+05  1.084184938759E+03  0.000000000000E+00  569811
   2.875000000000E+02  6.637276356063E+05  9.763688788007E+02  0.000000000000E+00  462117
   3.125000000000E+02  5.394796928306E+05  8.802510027807E+02  0.000000000000E+00  375610
   3.375000000000E+02  4.337898744644E+05  7.893301338406E+02  0.000000000000E+00  302024
   3.625000000000E+02  3.504427682237E+05  7.094593698858E+02  0.000000000000E+00  243994
   3.875000000000E+02  2.834993721394E+05  6.381092327145E+02  0.000000000000E+00  197385
   4.125000000000E+02  2.304533842919E+05  5.753213923799E+02  0.000000000000E+00  160452
   4.375000000000E+02  1.860336711314E+05  5.169097880358E+02  0.000000000000E+00  129525
   4.625000000000E+02  1.520959014715E+05  4.673881888610E+02  0.000000000000E+00  105896
   4.875000000000E+02  1.241000063338E+05  4.221870225352E+02  0.000000000000E+00  86404
   5.125000000000E+02  1.009773962467E+05  3.808299201783E+02  0.000000000000E+00  70305
   5.375000000000E+02  8.279126736150E+04  3.448349235951E+02  0.000000000000E+00  57643
   5.625000000000E+02  6.822024560028E+04  3.130225442022E+02  0.000000000000E+00  47498
   5.875000000000E+02  5.628335433784E+04  2.843210169775E+02  0.000000000000E+00  39187
   6.125000000000E+02  4.609728372862E+04  2.573099885284E+02  0.000000000000E+00  32095
   6.375000000000E+02  3.863295646465E+04  2.355580497668E+02  0.000000000000E+00  26898
   6.625000000000E+02  3.165409054668E+04  2.132229255660E+02  0.000000000000E+00  22039
   6.875000000000E+02  2.661419746041E+04  1.955130114329E+02  0.000000000000E+00  18530
   7.125000000000E+02  2.246623187672E+04  1.796321616831E+02  0.000000000000E+00  15642
   7.375000000000E+02  1.848918315746E+04  1.629588082984E+02  0.000000000000E+00  12873
   7.625000000000E+02  1.549454733960E+04  1.491792516878E+02  0.000000000000E+00  10788
   7.875000000000E+02  1.309883868531E+04  1.371624944356E+02  0.000000000000E+00  9120
   8.125000000000E+02  1.099756664621E+04  1.256803203366E+02  0.000000000000E+00  7657
   8.375000000000E+02  9.222329298068E+03  1.150904505934E+02  0.000000000000E+00  6421
   8.625000000000E+02  7.853558106500E+03  1.062067717752E+02  0.000000000000E+00  5468
   8.875000000000E+02  6.637032189125E+03  9.763509196807E+01  0.000000000000E+00  4621
   9.125000000000E+02  5.551207403369E+03  8.929203165603E+01  0.000000000000E+00  3865
   9.375000000000E+02  4.633426929695E+03  8.157745210615E+01  0.000000000000E+00  3226
   9.625000000000E+02  4.037372318466E+03  7.614973182508E+01  0.000000000000E+00  2811
   9.875000000000E+02  3.437008878723E+03  7.026018754748E+01  0.000000000000E+00  2393
   0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   1.000000000000E+03  2.056891105399E+04  1.718797161486E+02  0.000000000000E+00  14321
