   2.500000000000E-01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   7.500000000000E-01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   1.250000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   1.750000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   2.250000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   2.750000000000E+00  1.248273365853E+06  1.338979197405E+03  0.000000000000E+00  869104
   3.250000000000E+00  1.759321971847E+06  1.589613860792E+03  0.000000000000E+00  1224919
   3.750000000000E+00  2.136337285515E+06  1.751676436382E+03  0.000000000000E+00  1487414
   4.250000000000E+00  2.261343582129E+06  1.802196965617E+03  0.000000000000E+00  1574449
   4.750000000000E+00  2.106360765533E+06  1.739343490063E+03  0.000000000000E+00  1466543
   5.250000000000E+00  1.754486029977E+06  1.587427629326E+03  0.000000000000E+00  1221552
   5.750000000000E+00  1.312293939925E+06  1.372886199260E+03  0.000000000000E+00  913678
   6.250000000000E+00  8.764114110952E+05  1.121948673659E+03  0.000000000000E+00  610197
   6.750000000000E+00  5.134917117815E+05  8.587874649557E+02  0.000000000000E+00  357516
   7.250000000000E+00  2.559717030336E+05  6.063382370249E+02  0.000000000000E+00  178219
   7.750000000000E+00  1.034894432709E+05  3.855378339228E+02  0.000000000000E+00  72054
   8.250000000000E+00  3.057257458944E+04  2.095487064821E+02  0.000000000000E+00  21286
   8.750000000000E+00  4.407931570748E+03  7.956762583653E+01  0.000000000000E+00  3069
   9.250000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   9.750000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   1.000000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
