  -4.750000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
  -4.250000000000E+00  3.729291079670E+05  7.318669219738E+02  0.000000000000E+00  259650
  -3.750000000000E+00  7.775582673094E+05  1.056782102145E+03  0.000000000000E+00  541371
  -3.250000000000E+00  1.187928222504E+06  1.306213229001E+03  0.000000000000E+00  827089
  -2.750000000000E+00  1.397199405809E+06  1.416603054355E+03  0.000000000000E+00  972793
  -2.250000000000E+00  1.310354967094E+06  1.371871574034E+03  0.000000000000E+00  912328
  -1.750000000000E+00  1.009137692112E+06  1.203910470550E+03  0.000000000000E+00  702607
  -1.250000000000E+00  6.417612278380E+05  9.600762258459E+02  0.000000000000E+00  446823
  -7.500000000000E-01  3.281819238393E+05  6.865565360328E+02  0.000000000000E+00  228495
  -2.500000000000E-01  1.525684363320E+05  4.681136717157E+02  0.000000000000E+00  106225
   2.500000000000E-01  1.534618001108E+05  4.694821900298E+02  0.000000000000E+00  106847
   7.500000000000E-01  3.291959348165E+05  6.876163734043E+02  0.000000000000E+00  229201
   1.250000000000E+00  6.419939045778E+05  9.602502525340E+02  0.000000000000E+00  446985
   1.750000000000E+00  1.012847593463E+06  1.206121413461E+03  0.000000000000E+00  705190
   2.250000000000E+00  1.314999884233E+06  1.374300912991E+03  0.000000000000E+00  915562
   2.750000000000E+00  1.398523652439E+06  1.417274213936E+03  0.000000000000E+00  973715
   3.250000000000E+00  1.187932531332E+06  1.306215597933E+03  0.000000000000E+00  827092
   3.750000000000E+00  7.755187551458E+05  1.055395238141E+03  0.000000000000E+00  539951
   4.250000000000E+00  3.706684092728E+05  7.296452588852E+02  0.000000000000E+00  258076
   4.750000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
  -5.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   5.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
