   2.500000000000E-02  1.959883576448E+06  1.677776528640E+03  0.000000000000E+00  1364559
   7.500000000000E-02  1.916117368947E+06  1.658937527184E+03  0.000000000000E+00  1334087
   1.250000000000E-01  1.827536472340E+06  1.620137984260E+03  0.000000000000E+00  1272413
   1.750000000000E-01  1.701391208742E+06  1.563223481070E+03  0.000000000000E+00  1184585
   2.250000000000E-01  1.527113458081E+06  1.480998538571E+03  0.000000000000E+00  1063245
   2.750000000000E-01  1.321902627513E+06  1.377903206013E+03  0.000000000000E+00  920368
   3.250000000000E-01  1.096548023639E+06  1.254968444793E+03  0.000000000000E+00  763466
   3.750000000000E-01  8.647560299628E+05  1.114463314844E+03  0.000000000000E+00  602082
   4.250000000000E-01  6.439616029329E+05  9.617207004906E+02  0.000000000000E+00  448355
   4.750000000000E-01  4.423615706568E+05  7.970905740132E+02  0.000000000000E+00  307992
   5.250000000000E-01  3.136037206971E+05  6.711345255395E+02  0.000000000000E+00  218345
   5.750000000000E-01  2.292095691273E+05  5.737667143074E+02  0.000000000000E+00  159586
   6.250000000000E-01  1.627473255605E+05  4.834770994572E+02  0.000000000000E+00  113312
   6.750000000000E-01  1.122693995081E+05  4.015592899154E+02  0.000000000000E+00  78167
   7.250000000000E-01  7.663107886137E+04  3.317580331737E+02  0.000000000000E+00  53354
   7.750000000000E-01  5.272713453688E+04  2.751921636492E+02  0.000000000000E+00  36711
   8.250000000000E-01  3.577189433075E+04  2.266678615099E+02  0.000000000000E+00  24906
   8.750000000000E-01  2.501849463372E+04  1.895612505038E+02  0.000000000000E+00  17419
   9.250000000000E-01  1.704428932879E+04  1.564618376007E+02  0.000000000000E+00  11867
   9.750000000000E-01  1.171426845585E+04  1.297109272624E+02  0.000000000000E+00  8156
   1.025000000000E+00  7.956969990857E+03  1.069037248943E+02  0.000000000000E+00  5540
   1.075000000000E+00  5.539717193996E+03  8.919957288761E+01  0.000000000000E+00  3857
   1.125000000000E+00  3.765916122027E+03  7.354519420358E+01  0.000000000000E+00  2622
   1.175000000000E+00  2.451723424981E+03  5.934098023069E+01  0.000000000000E+00  1707
   1.225000000000E+00  1.691933330186E+03  4.929587737470E+01  0.000000000000E+00  1178
   1.275000000000E+00  1.048481605294E+03  3.880604522598E+01  0.000000000000E+00  730
   1.325000000000E+00  7.640989233098E+02  3.312788970523E+01  0.000000000000E+00  532
   1.375000000000E+00  4.682260319530E+02  2.593264145114E+01  0.000000000000E+00  326
   1.425000000000E+00  3.102356530732E+02  2.110886250134E+01  0.000000000000E+00  216
   1.475000000000E+00  1.867159023125E+02  1.637606794554E+01  0.000000000000E+00  130
   0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   1.500000000000E+00  2.685836440957E+02  1.964078124988E+01  0.000000000000E+00  187
