   5.000000000000E-01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   1.500000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   2.500000000000E+00  1.556012498621E+07  4.920543563721E+03  0.000000000000E+00  10000000
   3.500000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   4.500000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   5.500000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   6.500000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   7.500000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   8.500000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   9.500000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
   1.000000000000E+01  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  0
