   2.500000000000E-02  1.944283287617E+06  1.670894344054E+03  0.000000000000E+00  1354008
   7.500000000000E-02  1.901936621400E+06  1.652597683274E+03  0.000000000000E+00  1324518
   1.250000000000E-01  1.813809758718E+06  1.613856780714E+03  0.000000000000E+00  1263146
   1.750000000000E-01  1.692635230552E+06  1.559017302805E+03  0.000000000000E+00  1178759
   2.250000000000E-01  1.524821368322E+06  1.479716884098E+03  0.000000000000E+00  1061893
   2.750000000000E-01  1.323752070512E+06  1.378710022203E+03  0.000000000000E+00  921866
   3.250000000000E-01  1.099280906704E+06  1.256387810222E+03  0.000000000000E+00  765544
   3.750000000000E-01  8.728287637376E+05  1.119524919868E+03  0.000000000000E+00  607842
   4.250000000000E-01  6.475124538572E+05  9.642576198479E+02  0.000000000000E+00  450931
   4.750000000000E-01  4.488046608014E+05  8.027837365369E+02  0.000000000000E+00  312549
   5.250000000000E-01  3.212971698266E+05  6.792387695909E+02  0.000000000000E+00  223753
   5.750000000000E-01  2.339213067691E+05  5.795673444368E+02  0.000000000000E+00  162904
   6.250000000000E-01  1.678017486770E+05  4.908708671091E+02  0.000000000000E+00  116858
   6.750000000000E-01  1.151527976834E+05  4.066364108811E+02  0.000000000000E+00  80193
   7.250000000000E-01  7.963180761822E+04  3.381522672800E+02  0.000000000000E+00  55456
   7.750000000000E-01  5.386806893733E+04  2.781216006612E+02  0.000000000000E+00  37514
   8.250000000000E-01  3.732023009224E+04  2.314947642202E+02  0.000000000000E+00  25990
   8.750000000000E-01  2.586425488346E+04  1.927165455438E+02  0.000000000000E+00  18012
   9.250000000000E-01  1.760613086421E+04  1.590014113840E+02  0.000000000000E+00  12261
   9.750000000000E-01  1.217538403048E+04  1.322240181528E+02  0.000000000000E+00  8479
   1.025000000000E+00  8.101605932298E+03  1.078585491380E+02  0.000000000000E+00  5642
   1.075000000000E+00  5.769630031189E+03  9.102129274735E+01  0.000000000000E+00  4018
   1.125000000000E+00  3.839718940617E+03  7.425380866542E+01  0.000000000000E+00  2674
   1.175000000000E+00  2.599061810964E+03  6.109101215739E+01  0.000000000000E+00  1810
   1.225000000000E+00  1.789188406884E+03  5.068705448375E+01  0.000000000000E+00  1246
   1.275000000000E+00  1.131525252508E+03  4.030891811401E+01  0.000000000000E+00  788
   1.325000000000E+00  7.811544890410E+02  3.349172241206E+01  0.000000000000E+00  544
   1.375000000000E+00  4.221680510626E+02  2.462134073354E+01  0.000000000000E+00  294
   1.425000000000E+00  3.173440111729E+02  2.134686826537E+01  0.000000000000E+00  221
   1.475000000000E+00  1.823651104930E+02  1.618228678864E+01  0.000000000000E+00  127
   1.500000000000E+00  2.757015843674E+02  1.989704799382E+01  0.000000000000E+00  192
