0.000000e+00	1.000000e+02	0.000000e+00	0.000000e+00
1.000000e+02	2.000000e+02	0.000000e+00	0.000000e+00
2.000000e+02	3.000000e+02	0.000000e+00	0.000000e+00
3.000000e+02	4.000000e+02	0.000000e+00	0.000000e+00
4.000000e+02	5.000000e+02	0.000000e+00	0.000000e+00
5.000000e+02	6.000000e+02	8.963350e-04	1.135073e-06
6.000000e+02	7.000000e+02	9.630490e-04	1.176557e-06
7.000000e+02	8.000000e+02	9.778341e-04	1.185554e-06
8.000000e+02	9.000000e+02	9.585801e-04	1.173824e-06
9.000000e+02	1.000000e+03	9.211028e-04	1.150649e-06
1.000000e+03	1.100000e+03	8.689870e-04	1.117623e-06
1.100000e+03	1.200000e+03	8.136227e-04	1.081435e-06
1.200000e+03	1.300000e+03	7.549524e-04	1.041714e-06
1.300000e+03	1.400000e+03	6.957488e-04	1.000034e-06
1.400000e+03	1.500000e+03	6.402306e-04	9.593056e-07
1.500000e+03	1.600000e+03	5.854169e-04	9.173210e-07
1.600000e+03	1.700000e+03	5.348707e-04	8.768254e-07
1.700000e+03	1.800000e+03	4.866301e-04	8.363503e-07
1.800000e+03	1.900000e+03	4.433184e-04	7.982642e-07
1.900000e+03	2.000000e+03	4.008591e-04	7.590748e-07
2.000000e+03	2.100000e+03	3.628427e-04	7.221842e-07
2.100000e+03	2.200000e+03	3.278119e-04	6.864376e-07
2.200000e+03	2.300000e+03	2.969682e-04	6.533467e-07
2.300000e+03	2.400000e+03	2.690165e-04	6.218393e-07
2.400000e+03	2.500000e+03	2.403231e-04	5.877417e-07
2.500000e+03	2.600000e+03	2.158773e-04	5.570475e-07
2.600000e+03	2.700000e+03	1.941309e-04	5.282458e-07
2.700000e+03	2.800000e+03	1.733892e-04	4.992289e-07
2.800000e+03	2.900000e+03	1.563100e-04	4.740041e-07
2.900000e+03	3.000000e+03	1.396793e-04	4.480792e-07
3.000000e+03	3.100000e+03	1.240375e-04	4.222457e-07
3.100000e+03	3.200000e+03	1.105360e-04	3.986031e-07
3.200000e+03	3.300000e+03	9.830519e-05	3.759040e-07
3.300000e+03	3.400000e+03	8.789841e-05	3.554506e-07
3.400000e+03	3.500000e+03	7.864300e-05	3.362163e-07
3.500000e+03	3.600000e+03	6.926253e-05	3.155280e-07
3.600000e+03	3.700000e+03	6.138127e-05	2.970343e-07
3.700000e+03	3.800000e+03	5.392260e-05	2.784032e-07
3.800000e+03	3.900000e+03	4.755061e-05	2.614368e-07
3.900000e+03	4.000000e+03	4.188151e-05	2.453578e-07
