0.000000e+00	2.500000e+01	0.000000e+00	0.000000e+00
2.500000e+01	5.000000e+01	2.980074e-04	1.308978e-06
5.000000e+01	7.500000e+01	2.051922e-03	3.434782e-06
7.500000e+01	1.000000e+02	4.364945e-03	5.009659e-06
1.000000e+02	1.250000e+02	5.958935e-03	5.853331e-06
1.250000e+02	1.500000e+02	6.543485e-03	6.133711e-06
1.500000e+02	1.750000e+02	6.322988e-03	6.029481e-06
1.750000e+02	2.000000e+02	5.652263e-03	5.700723e-06
2.000000e+02	2.250000e+02	4.811787e-03	5.259832e-06
2.250000e+02	2.500000e+02	4.006964e-03	4.799836e-06
2.500000e+02	2.750000e+02	3.274442e-03	4.338977e-06
2.750000e+02	3.000000e+02	2.664479e-03	3.914036e-06
3.000000e+02	3.250000e+02	2.152074e-03	3.517607e-06
3.250000e+02	3.500000e+02	1.737120e-03	3.160339e-06
3.500000e+02	3.750000e+02	1.398572e-03	2.835706e-06
3.750000e+02	4.000000e+02	1.132372e-03	2.551604e-06
4.000000e+02	4.250000e+02	9.176588e-04	2.296991e-06
4.250000e+02	4.500000e+02	7.394558e-04	2.061934e-06
4.500000e+02	4.750000e+02	6.045990e-04	1.864457e-06
4.750000e+02	5.000000e+02	4.919988e-04	1.681902e-06
5.000000e+02	5.250000e+02	4.032480e-04	1.522667e-06
5.250000e+02	5.500000e+02	3.312228e-04	1.379999e-06
5.500000e+02	5.750000e+02	2.723642e-04	1.251393e-06
5.750000e+02	6.000000e+02	2.234696e-04	1.133517e-06
6.000000e+02	6.250000e+02	1.843379e-04	1.029499e-06
6.250000e+02	6.500000e+02	1.523298e-04	9.358607e-07
6.500000e+02	6.750000e+02	1.286300e-04	8.599830e-07
6.750000e+02	7.000000e+02	1.063503e-04	7.819664e-07
7.000000e+02	7.250000e+02	8.746863e-05	7.091611e-07
7.250000e+02	7.500000e+02	7.445729e-05	6.542931e-07
7.500000e+02	7.750000e+02	6.224515e-05	5.982345e-07
7.750000e+02	8.000000e+02	5.211435e-05	5.473907e-07
8.000000e+02	8.250000e+02	4.449039e-05	5.057686e-07
8.250000e+02	8.500000e+02	3.736089e-05	4.634761e-07
8.500000e+02	8.750000e+02	3.128931e-05	4.241473e-07
8.750000e+02	9.000000e+02	2.689087e-05	3.932069e-07
9.000000e+02	9.250000e+02	2.245218e-05	3.592924e-07
9.250000e+02	9.500000e+02	1.886443e-05	3.293370e-07
9.500000e+02	9.750000e+02	1.620237e-05	3.052165e-07
9.750000e+02	1.000000e+03	1.352305e-05	2.788407e-07
