420.00 430.00 0.000000000000000E+00 0.000000000000000E+00
430.00 440.00 0.000000000000000E+00 0.000000000000000E+00
440.00 450.00 0.000000000000000E+00 0.000000000000000E+00
450.00 460.00 0.000000000000000E+00 0.000000000000000E+00
460.00 470.00 0.000000000000000E+00 0.000000000000000E+00
470.00 480.00 0.000000000000000E+00 0.000000000000000E+00
480.00 490.00 0.000000000000000E+00 0.000000000000000E+00
490.00 500.00 0.000000000000000E+00 0.000000000000000E+00
500.00 510.00 0.000000000000000E+00 0.000000000000000E+00
510.00 520.00 0.000000000000000E+00 0.000000000000000E+00
520.00 530.00 0.000000000000000E+00 0.000000000000000E+00
530.00 540.00 0.000000000000000E+00 0.000000000000000E+00
540.00 550.00 0.000000000000000E+00 0.000000000000000E+00
550.00 560.00 0.000000000000000E+00 0.000000000000000E+00
560.00 570.00 0.000000000000000E+00 0.000000000000000E+00
570.00 580.00 0.000000000000000E+00 0.000000000000000E+00
580.00 590.00 0.000000000000000E+00 0.000000000000000E+00
590.00 600.00 0.000000000000000E+00 0.000000000000000E+00
600.00 610.00 0.000000000000000E+00 0.000000000000000E+00
610.00 620.00 0.000000000000000E+00 0.000000000000000E+00
620.00 630.00 0.000000000000000E+00 0.000000000000000E+00
630.00 640.00 0.000000000000000E+00 0.000000000000000E+00
640.00 650.00 0.000000000000000E+00 0.000000000000000E+00
650.00 660.00 0.000000000000000E+00 0.000000000000000E+00
660.00 670.00 0.000000000000000E+00 0.000000000000000E+00
670.00 680.00 0.000000000000000E+00 0.000000000000000E+00
680.00 690.00 0.000000000000000E+00 0.000000000000000E+00
690.00 700.00 0.000000000000000E+00 0.000000000000000E+00
700.00 710.00 0.000000000000000E+00 0.000000000000000E+00
710.00 720.00 0.000000000000000E+00 0.000000000000000E+00
720.00 730.00 0.000000000000000E+00 0.000000000000000E+00
730.00 740.00 0.000000000000000E+00 0.000000000000000E+00
740.00 750.00 0.000000000000000E+00 0.000000000000000E+00
750.00 760.00 0.000000000000000E+00 0.000000000000000E+00
760.00 770.00 0.000000000000000E+00 0.000000000000000E+00
770.00 780.00 0.000000000000000E+00 0.000000000000000E+00
780.00 790.00 0.000000000000000E+00 0.000000000000000E+00
790.00 800.00 0.000000000000000E+00 0.000000000000000E+00
800.00 810.00 0.000000000000000E+00 0.000000000000000E+00
810.00 820.00 0.000000000000000E+00 0.000000000000000E+00
820.00 830.00 0.000000000000000E+00 0.000000000000000E+00
830.00 840.00 0.000000000000000E+00 0.000000000000000E+00
840.00 850.00 0.000000000000000E+00 0.000000000000000E+00
850.00 860.00 0.000000000000000E+00 0.000000000000000E+00
860.00 870.00 0.000000000000000E+00 0.000000000000000E+00
870.00 880.00 0.000000000000000E+00 0.000000000000000E+00
880.00 890.00 0.000000000000000E+00 0.000000000000000E+00
890.00 900.00 0.000000000000000E+00 0.000000000000000E+00
900.00 910.00 0.000000000000000E+00 0.000000000000000E+00
910.00 920.00 0.000000000000000E+00 0.000000000000000E+00
920.00 930.00 0.000000000000000E+00 0.000000000000000E+00
930.00 940.00 0.000000000000000E+00 0.000000000000000E+00
940.00 950.00 0.000000000000000E+00 0.000000000000000E+00
950.00 960.00 0.000000000000000E+00 0.000000000000000E+00
960.00 970.00 0.000000000000000E+00 0.000000000000000E+00
970.00 980.00 0.000000000000000E+00 0.000000000000000E+00
980.00 990.00 0.000000000000000E+00 0.000000000000000E+00
990.00 1000.00 0.000000000000000E+00 0.000000000000000E+00
