# title = Missing Transverse Momentum
# xlabel = $p_{\text{T},\text{miss}}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\text{miss}}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-06
# ymax=  1.000E-01
# kmin= -5.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
#
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00      20.00  0.000000000000000E+00  0.000000000000000E+00 0
   2      20.00      40.00  0.000000000000000E+00  0.000000000000000E+00 0
   3      40.00      60.00  1.513928516760623E-02  4.498719234566169E-06 267275265
   4      60.00      80.00  1.404869348147000E-02  4.566026551700930E-06 241012792
   5      80.00     100.00  1.124746964174993E-02  4.278238104561255E-06 186126255
   6     100.00     120.00  8.408365571314294E-03  3.787117675711097E-06 143829681
   7     120.00     140.00  6.228508525593579E-03  3.311123310151762E-06 114764785
   8     140.00     160.00  4.669885101309570E-03  2.878592334765820E-06 93989320
   9     160.00     180.00  3.559464758684779E-03  2.475846033625392E-06 78403841
  10     180.00     200.00  2.756318295225137E-03  2.180956543943274E-06 66288019
  11     200.00     220.00  2.159951266392109E-03  1.882409768182477E-06 56651193
  12     220.00     240.00  1.704983095623302E-03  1.649202045766330E-06 48839159
  13     240.00     260.00  1.360485594094212E-03  1.449047075839845E-06 42429437
  14     260.00     280.00  1.088359275669129E-03  1.257677276368863E-06 37113077
  15     280.00     300.00  8.788091948868972E-04  1.110946133110481E-06 32638078
  16     300.00     320.00  7.118955329388374E-04  9.783172245988316E-07 28872204
  17     320.00     340.00  5.827259979335071E-04  8.778283584026593E-07 25660688
  18     340.00     360.00  4.755907725470150E-04  7.637154768229401E-07 22907596
  19     360.00     380.00  3.903746220273648E-04  6.771762601308123E-07 20533902
  20     380.00     400.00  3.246720275403367E-04  6.019622043466827E-07 18473161
  21     400.00     420.00  2.687871101190015E-04  5.368438536921154E-07 16673867
  22     420.00     440.00  2.246974831865582E-04  4.821140374092958E-07 15098044
  23     440.00     460.00  1.886456759948380E-04  4.273270149703343E-07 13701592
  24     460.00     480.00  1.574780060010318E-04  3.805292227122821E-07 12473188
  25     480.00     500.00  1.332907301599595E-04  3.439144790739211E-07 11390410
  26     500.00     520.00  1.125971235218548E-04  3.064081901539717E-07 10411701
  27     520.00     540.00  9.490018129314386E-05  2.731392178818286E-07 9535140
  28     540.00     560.00  8.072992093307809E-05  2.463281236250410E-07 8761087
  29     560.00     580.00  6.903675627532679E-05  2.240355029758122E-07 8064880
  30     580.00     600.00  5.869223556012141E-05  1.987756279566506E-07 7423542
  31     600.00     620.00  5.020562166059621E-05  1.806096256953456E-07 6856397
  32     620.00     640.00  4.321520523337000E-05  1.627791259294111E-07 6334548
  33     640.00     660.00  3.698856193978226E-05  1.446708127276590E-07 5865946
  34     660.00     680.00  3.184614444951415E-05  1.308506635201608E-07 5440575
  35     680.00     700.00  2.751254491957223E-05  1.179922073305583E-07 5049389
  36     700.00     720.00  2.401642184159138E-05  1.171367964297450E-07 4695593
  37     720.00     740.00  2.084799131314705E-05  1.002058917693921E-07 4367148
  38     740.00     760.00  1.802744311905458E-05  9.104906982212931E-08 4067634
  39     760.00     780.00  1.567343120956402E-05  8.089451223606209E-08 3791947
  40     780.00     800.00  1.369977345736620E-05  7.690868593833009E-08 3538945
  41     800.00     820.00  1.198385293289761E-05  6.907904929714786E-08 3306051
  42     820.00     840.00  1.047410423461182E-05  6.291961809238806E-08 3093564
  43     840.00     860.00  9.256094022732096E-06  5.805735269961966E-08 2898053
  44     860.00     880.00  7.903058634222290E-06  4.961158192990047E-08 2713573
  45     880.00     900.00  6.953772181941868E-06  4.555550617784199E-08 2547545
  46     900.00     920.00  6.172673550375803E-06  4.422879636996291E-08 2387066
  47     920.00     940.00  5.413648411366146E-06  3.881741542229348E-08 2241834
  48     940.00     960.00  4.794392469024034E-06  3.742050076945550E-08 2105511
  49     960.00     980.00  4.195460709692604E-06  3.311965912238172E-08 1981451
  50     980.00    1000.00  3.720280041420997E-06  3.247101752505268E-08 1862730
