# title = Rapidity separation Jets
# xlabel = $\Delta y_{\text{j}_1 \text{j}_2}$
# ylabel = $\frac{\text{d}\sigma}{\text{d}\Delta y_{\text{j}_1 \text{j}_2}}\,[\text{fb}]$
# xmin= -9.000E+00
# xmax=  9.000E+00
# ymin=  1.000E-04
# ymax=  3.000E-01
# kmin= -2.000E+01
# kmax=  1.000E+01
# logscale = false
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
#
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1      -9.00      -8.75  1.387769153705066E-04  5.219213186504527E-06 91418
   2      -8.75      -8.50  6.454825621690311E-04  1.195390056835687E-05 362883
   3      -8.50      -8.25  1.779688769797487E-03  2.085820546601950E-05 804105
   4      -8.25      -8.00  3.805383089777577E-03  3.218851123725855E-05 1457806
   5      -8.00      -7.75  7.244465594988300E-03  4.455017254072478E-05 2382363
   6      -7.75      -7.50  1.257441129787654E-02  5.793246209022440E-05 3626219
   7      -7.50      -7.25  2.018540903592305E-02  7.349052784251343E-05 5254014
   8      -7.25      -7.00  3.050482422254215E-02  9.035211692698752E-05 7316469
   9      -7.00      -6.75  4.363765687017618E-02  1.066123443038788E-04 9879900
  10      -6.75      -6.50  6.034604714205497E-02  1.223584526846596E-04 12994720
  11      -6.50      -6.25  7.942221883946711E-02  1.364391733064436E-04 16680965
  12      -6.25      -6.00  1.012962527430251E-01  1.492144326625828E-04 20980834
  13      -6.00      -5.75  1.251173927597105E-01  1.606685829642102E-04 25909052
  14      -5.75      -5.50  1.500426563053326E-01  1.690801703186515E-04 31432933
  15      -5.50      -5.25  1.748821787748882E-01  1.713080231459882E-04 37458916
  16      -5.25      -5.00  1.979798774402170E-01  1.712706126369500E-04 43801790
  17      -5.00      -4.75  2.181472866544025E-01  1.671852783069464E-04 50242463
  18      -4.75      -4.50  2.340196824510082E-01  1.635591614945921E-04 56490185
  19      -4.50      -4.25  2.441924571523005E-01  1.559353358341149E-04 62262324
  20      -4.25      -4.00  2.466042647558103E-01  1.460663013430358E-04 67181602
  21      -4.00      -3.75  2.412668574199102E-01  1.333445653987648E-04 70992956
  22      -3.75      -3.50  2.283492538857748E-01  1.201979580717843E-04 73510703
  23      -3.50      -3.25  2.086591600563725E-01  1.063358115262847E-04 74642529
  24      -3.25      -3.00  1.839864970003407E-01  9.143085500366688E-05 74559234
  25      -3.00      -2.75  1.567356857516388E-01  7.769393934326207E-05 73482055
  26      -2.75      -2.50  1.289406383217311E-01  6.446228547599542E-05 71924238
  27      -2.50      -2.25  0.000000000000000E+00  0.000000000000000E+00 0
  28      -2.25      -2.00  0.000000000000000E+00  0.000000000000000E+00 0
  29      -2.00      -1.75  0.000000000000000E+00  0.000000000000000E+00 0
  30      -1.75      -1.50  0.000000000000000E+00  0.000000000000000E+00 0
  31      -1.50      -1.25  0.000000000000000E+00  0.000000000000000E+00 0
  32      -1.25      -1.00  0.000000000000000E+00  0.000000000000000E+00 0
  33      -1.00      -0.75  0.000000000000000E+00  0.000000000000000E+00 0
  34      -0.75      -0.50  0.000000000000000E+00  0.000000000000000E+00 0
  35      -0.50      -0.25  0.000000000000000E+00  0.000000000000000E+00 0
  36      -0.25       0.00  0.000000000000000E+00  0.000000000000000E+00 0
  37       0.00       0.25  0.000000000000000E+00  0.000000000000000E+00 0
  38       0.25       0.50  0.000000000000000E+00  0.000000000000000E+00 0
  39       0.50       0.75  0.000000000000000E+00  0.000000000000000E+00 0
  40       0.75       1.00  0.000000000000000E+00  0.000000000000000E+00 0
  41       1.00       1.25  0.000000000000000E+00  0.000000000000000E+00 0
  42       1.25       1.50  0.000000000000000E+00  0.000000000000000E+00 0
  43       1.50       1.75  0.000000000000000E+00  0.000000000000000E+00 0
  44       1.75       2.00  0.000000000000000E+00  0.000000000000000E+00 0
  45       2.00       2.25  0.000000000000000E+00  0.000000000000000E+00 0
  46       2.25       2.50  0.000000000000000E+00  0.000000000000000E+00 0
  47       2.50       2.75  1.289556283312484E-01  6.842064846599276E-05 71410469
  48       2.75       3.00  1.567602892571600E-01  8.278830353275429E-05 72030382
  49       3.00       3.25  1.838489830300380E-01  9.775243549216897E-05 72152759
  50       3.25       3.50  2.087180596983870E-01  1.131816644475730E-04 71490536
  51       3.50       3.75  2.281850637027514E-01  1.278961850933955E-04 69757104
  52       3.75       4.00  2.410662883966539E-01  1.418804596787646E-04 66949483
  53       4.00       4.25  2.465882909193728E-01  1.550240979584572E-04 63088937
  54       4.25       4.50  2.438250436669728E-01  1.643092449156273E-04 58327357
  55       4.50       4.75  2.343112352424342E-01  1.735793320203345E-04 52864973
  56       4.75       5.00  2.182084889800007E-01  1.783175849177030E-04 47005187
  57       5.00       5.25  1.977696181681038E-01  1.802933687769749E-04 40995035
  58       5.25       5.50  1.749938805755102E-01  1.807545581315527E-04 35110154
  59       5.50       5.75  1.501132620711598E-01  1.754196292412830E-04 29513086
  60       5.75       6.00  1.251358548384368E-01  1.677234309731825E-04 24382083
  61       6.00       6.25  1.013038797719737E-01  1.572143326896562E-04 19802778
  62       6.25       6.50  7.923589538819888E-02  1.412424500742323E-04 15789148
  63       6.50       6.75  6.022696917943617E-02  1.273435603588059E-04 12338197
  64       6.75       7.00  4.404802324667784E-02  1.137213083896829E-04 9422064
  65       7.00       7.25  3.052097274098228E-02  9.408837353374077E-05 7003141
  66       7.25       7.50  2.011801391497499E-02  7.554216198869981E-05 5051814
  67       7.50       7.75  1.254639569749562E-02  5.960648927312113E-05 3500590
  68       7.75       8.00  7.215436849319548E-03  4.481947523151978E-05 2303838
  69       8.00       8.25  3.850662524086697E-03  3.182284669348276E-05 1419844
  70       8.25       8.50  1.752598153964328E-03  1.985835101328526E-05 785737
