# title = cross section scan
# xlabel = $xsec$
# ylabel = $\frac{\text{d}\sigma}{\text{d}xsec}\,[\text{fb}]$
# xmin=  0.000E+00
# xmax=  2.000E+02
# ymin=  1.000E-04
# ymax=  4.000E-01
# kmin= -2.000E+01
# kmax=  1.000E+01
# logscale = false
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 606049171
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
  80      79.00      80.00  7.466184747260026E-03  2.870910881555479E-05 4749981
  81      80.00      81.00  6.344025009087012E-03  2.639244801885915E-05 4369531
  82      81.00      82.00  5.408570654431555E-03  2.551791727256821E-05 4019187
  83      82.00      83.00  4.607433156610894E-03  2.255883720088247E-05 3707186
  84      83.00      84.00  3.975799137882425E-03  2.116815376192815E-05 3420474
  85      84.00      85.00  3.335466098901486E-03  1.705472149296812E-05 3162906
  86      85.00      86.00  2.484346895339803E-02  4.573626261453313E-05 54456639
  87      86.00      87.00  0.000000000000000E+00  0.000000000000000E+00 0
  88      87.00      88.00  9.228723461098118E-08  2.697428993553328E-08 65
  89      88.00      89.00  1.684789648191865E-03  2.563481268335209E-05 522219
  90      89.00      90.00  7.727208761672447E-03  6.286342027485613E-05 2131821
  91      90.00      91.00  1.103589657406556E-02  5.339178045471370E-05 3058072
  92      91.00      92.00  1.183301730990345E-02  5.831717454891776E-05 3484095
  93      92.00      93.00  1.119081754267976E-02  5.087547695747584E-05 3620151
  94      93.00      94.00  9.995876919474017E-03  4.417283346353930E-05 3592198
  95      94.00      95.00  8.660742069937595E-03  4.323535833302640E-05 3466494
  96      95.00      96.00  7.569324543650352E-03  3.845229211625256E-05 3300198
  97      96.00      97.00  6.398116210098010E-03  3.343466609312038E-05 3118040
  98      97.00      98.00  5.471117263546949E-03  2.881451576119645E-05 2935405
  99      98.00      99.00  4.712860529335871E-03  2.625414454571024E-05 2751217
 100      99.00     100.00  4.010930010531199E-03  2.325137361097315E-05 2573638
 101     100.00     101.00  3.515388900726553E-03  2.229818176322329E-05 2410928
 102     101.00     102.00  3.072450124462249E-03  2.187584773706312E-05 2259772
 103     102.00     103.00  2.327879323110846E-02  5.213586439187449E-05 43453821
 104     103.00     104.00  0.000000000000000E+00  0.000000000000000E+00 0
 105     104.00     105.00  0.000000000000000E+00  0.000000000000000E+00 0
 106     105.00     106.00  3.386600517070043E-05  1.737362904771489E-06 10548
 107     106.00     107.00  1.811451460185085E-03  2.685423876675618E-05 450452
 108     107.00     108.00  4.736582499941557E-03  4.376714621752459E-05 1113722
 109     108.00     109.00  6.396855810843431E-03  6.812468839009004E-05 1520635
 110     109.00     110.00  6.834493371511641E-03  4.280418538168550E-05 1759357
 111     110.00     111.00  6.727509093748089E-03  4.127840930170668E-05 1875073
 112     111.00     112.00  6.291788890755485E-03  4.177695860700102E-05 1917166
 113     112.00     113.00  5.662259911952719E-03  3.887421741081471E-05 1906507
 114     113.00     114.00  4.969857393560088E-03  3.483168641521296E-05 1864386
 115     114.00     115.00  4.365154373835962E-03  3.173855872541367E-05 1806772
 116     115.00     116.00  3.790437047529295E-03  2.648688719425986E-05 1734251
 117     116.00     117.00  3.369402314149278E-03  2.740078741290471E-05 1658417
 118     117.00     118.00  2.933634030277560E-03  2.380685720733762E-05 1582255
 119     118.00     119.00  2.524372719409164E-03  2.234013543957158E-05 1507255
 120     119.00     120.00  2.045035925567152E-02  5.504790310119171E-05 33366386
 121     120.00     121.00  0.000000000000000E+00  0.000000000000000E+00 0
 122     121.00     122.00  0.000000000000000E+00  0.000000000000000E+00 0
 123     122.00     123.00  0.000000000000000E+00  0.000000000000000E+00 0
 124     123.00     124.00  6.071079443092883E-05  2.878283404574329E-06 15247
 125     124.00     125.00  1.076967224381426E-03  2.610395931435810E-05 229415
 126     125.00     126.00  2.427411899321148E-03  4.918695198881996E-05 507002
 127     126.00     127.00  3.196852854747860E-03  3.372348872161353E-05 702361
 128     127.00     128.00  3.718640629730858E-03  3.986972760909070E-05 836209
 129     128.00     129.00  3.750010058132882E-03  5.022025579135020E-05 922702
