# title = cross section scan
# xlabel = $xsec$
# ylabel = $\frac{\text{d}\sigma}{\text{d}xsec}\,[\text{fb}]$
# xmin=  0.000E+00
# xmax=  2.000E+02
# ymin=  1.000E-04
# ymax=  4.000E-01
# kmin= -2.000E+01
# kmax=  1.000E+01
# logscale = false
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 95433017
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00       1.00  0.000000000000000E+00  0.000000000000000E+00 0
   2       1.00       2.00  1.038539600297087E-02  1.110192416726818E-04 2286642
   3       2.00       3.00  1.372390818564612E-01  2.373358572885599E-04 174639920
   4       3.00       4.00  4.774049914787917E-03  9.871408451466870E-06 14142781
   5       4.00       5.00  3.238201937270570E-03  5.419661503295321E-06 8902849
   6       5.00       6.00  2.722617429261259E-03  4.257650666614110E-06 6337349
   7       6.00       7.00  2.282981241121830E-03  3.804259256084817E-06 4716822
   8       7.00       8.00  1.912462368233059E-03  3.658837987338966E-06 3640815
   9       8.00       9.00  1.592628907598920E-03  3.321092935895360E-06 2883649
  10       9.00      10.00  1.333572511973867E-03  3.090342660961451E-06 2343107
  11      10.00      11.00  1.120448125150537E-03  2.857820964860949E-06 1939769
  12      11.00      12.00  9.425423655808369E-04  2.709841288273647E-06 1628331
  13      12.00      13.00  7.983576476152364E-04  2.571685294512982E-06 1387790
  14      13.00      14.00  6.768105331811359E-04  2.377672143828613E-06 1194187
  15      14.00      15.00  5.766649178780247E-04  2.212823225107343E-06 1039705
  16      15.00      16.00  5.002242478313578E-04  2.128075774015508E-06 912910
  17      16.00      17.00  4.259905966187645E-04  1.985837854611234E-06 807749
  18      17.00      18.00  3.139945092170918E-03  5.508759001069197E-06 10419317
  19      18.00      19.00  5.455366377544418E-03  7.772963045168072E-05 1314087
  20      19.00      20.00  1.060474781953215E-01  1.878709716376065E-04 126909636
  21      20.00      21.00  5.292957077545244E-03  9.423600851124248E-06 13790345
  22      21.00      22.00  4.493505210728422E-03  5.980955522662938E-06 9440598
  23      22.00      23.00  4.099590786491525E-03  5.554772552525761E-06 6964564
  24      23.00      24.00  3.584597804788266E-03  5.387619584533819E-06 5301677
  25      24.00      25.00  3.064568007314631E-03  5.064464308002295E-06 4134896
  26      25.00      26.00  2.600689570067820E-03  4.775251296019264E-06 3311200
  27      26.00      27.00  2.200343412582795E-03  4.567070523508812E-06 2703535
  28      27.00      28.00  1.845322695856520E-03  4.179483953320270E-06 2242327
  29      28.00      29.00  1.568106082036143E-03  4.138865775808232E-06 1887456
  30      29.00      30.00  1.325933087643842E-03  3.701445144318508E-06 1612128
  31      30.00      31.00  1.133669691503094E-03  3.550913269512090E-06 1391168
  32      31.00      32.00  9.738454983021656E-04  3.334632149697789E-06 1211163
  33      32.00      33.00  8.316424529398111E-04  3.130295061875824E-06 1063817
  34      33.00      34.00  7.145521139800483E-04  2.906468625603768E-06 940494
  35      34.00      35.00  5.278532917136515E-03  8.351438460413823E-06 11816868
  36      35.00      36.00  3.222874434772994E-04  2.769969377833468E-05 120203
  37      36.00      37.00  4.483612259811000E-02  1.390529366413947E-04 43098707
  38      37.00      38.00  5.072237381874525E-03  8.268156731717929E-06 11443818
  39      38.00      39.00  6.292134832154603E-03  7.687838036211236E-06 9491514
  40      39.00      40.00  6.609560361041334E-03  8.283487909235549E-06 7591467
  41      40.00      41.00  6.193123217899817E-03  7.972189259209651E-06 6063725
  42      41.00      42.00  5.525707702448180E-03  7.887485738287899E-06 4888315
  43      42.00      43.00  4.823514679268715E-03  7.758142830821868E-06 3992042
  44      43.00      44.00  4.147640794558020E-03  7.338510025542202E-06 3309110
  45      44.00      45.00  3.561221758862217E-03  6.988655827503699E-06 2775894
  46      45.00      46.00  3.030557522422568E-03  6.608980315006313E-06 2355286
  47      46.00      47.00  2.597739596814773E-03  6.251608173093484E-06 2023963
  48      47.00      48.00  2.219763164476665E-03  5.862917793351920E-06 1748916
  49      48.00      49.00  1.902399621839725E-03  5.622336541340694E-06 1526739
  50      49.00      50.00  1.652970178301058E-03  5.273648377941524E-06 1345101
  51      50.00      51.00  1.415612338367031E-03  4.927392674412692E-06 1189599
  52      51.00      52.00  1.055324126636741E-02  1.431542678787628E-05 14747095
  53      52.00      53.00 -1.340230735055056E-13  1.340230733893390E-13 1
  54      53.00      54.00  8.426604980046283E-03  6.924795126579080E-05 8144989
  55      54.00      55.00  3.452093572427673E-03  6.307656244312169E-06 7691474
  56      55.00      56.00  6.703700789591351E-03  8.549826331607956E-06 8324301
  57      56.00      57.00  8.676342360021311E-03  1.058479007562387E-05 7516347
  58      57.00      58.00  9.228434180040792E-03  1.155271174290707E-05 6480071
  59      58.00      59.00  8.905960629320813E-03  1.217452286690469E-05 5515352
  60      59.00      60.00  8.169326584892446E-03  1.213616789591126E-05 4685424
  61      60.00      61.00  7.309455798592308E-03  1.183042036371606E-05 3993815
  62      61.00      62.00  6.462501635663485E-03  1.165614335498544E-05 3422625
  63      62.00      63.00  5.614935803119538E-03  1.102300221210673E-05 2948718
  64      63.00      64.00  4.875965157513765E-03  1.058424571101684E-05 2559394
