  +0.0000000e+00   +5.0000000e-02   +1.9322243e-04   +2.2890922e-07  +1.9322243e-04   +1.7874522e-04   +2.1007135e-04   +1.9322243e-04   +1.9322243e-04   +1.9322243e-04   +1.7874522e-04   +1.7874522e-04   +1.7874522e-04   +2.1007135e-04   +2.1007135e-04   +2.1007135e-04
  +5.0000000e-02   +1.0000000e-01   +1.8899011e-04   +3.9184274e-07  +1.8899011e-04   +1.7478533e-04   +2.0553365e-04   +1.8899011e-04   +1.8899011e-04   +1.8899011e-04   +1.7478533e-04   +1.7478533e-04   +1.7478533e-04   +2.0553365e-04   +2.0553365e-04   +2.0553365e-04
  +1.0000000e-01   +1.5000000e-01   +1.8128955e-04   +6.7388945e-07  +1.8128955e-04   +1.6761443e-04   +1.9722612e-04   +1.8128955e-04   +1.8128955e-04   +1.8128955e-04   +1.6761443e-04   +1.6761443e-04   +1.6761443e-04   +1.9722612e-04   +1.9722612e-04   +1.9722612e-04
  +1.5000000e-01   +2.0000000e-01   +1.6825387e-04   +4.2713199e-07  +1.6825387e-04   +1.5550982e-04   +1.8311517e-04   +1.6825387e-04   +1.6825387e-04   +1.6825387e-04   +1.5550982e-04   +1.5550982e-04   +1.5550982e-04   +1.8311517e-04   +1.8311517e-04   +1.8311517e-04
  +2.0000000e-01   +2.5000000e-01   +1.5149733e-04   +2.4443319e-07  +1.5149733e-04   +1.3998545e-04   +1.6493173e-04   +1.5149733e-04   +1.5149733e-04   +1.5149733e-04   +1.3998545e-04   +1.3998545e-04   +1.3998545e-04   +1.6493173e-04   +1.6493173e-04   +1.6493173e-04
  +2.5000000e-01   +3.0000000e-01   +1.3135882e-04   +1.9728960e-07  +1.3135882e-04   +1.2135768e-04   +1.4303435e-04   +1.3135882e-04   +1.3135882e-04   +1.3135882e-04   +1.2135768e-04   +1.2135768e-04   +1.2135768e-04   +1.4303435e-04   +1.4303435e-04   +1.4303435e-04
  +3.0000000e-01   +3.5000000e-01   +1.0959610e-04   +3.9824752e-07  +1.0959610e-04   +1.0127500e-04   +1.1930326e-04   +1.0959610e-04   +1.0959610e-04   +1.0959610e-04   +1.0127500e-04   +1.0127500e-04   +1.0127500e-04   +1.1930326e-04   +1.1930326e-04   +1.1930326e-04
  +3.5000000e-01   +4.0000000e-01   +8.7282297e-05   +2.7665011e-07  +8.7282297e-05   +8.0743768e-05   +9.4887594e-05   +8.7282297e-05   +8.7282297e-05   +8.7282297e-05   +8.0743768e-05   +8.0743768e-05   +8.0743768e-05   +9.4887594e-05   +9.4887594e-05   +9.4887594e-05
  +4.0000000e-01   +4.5000000e-01   +6.4799804e-05   +1.9207363e-07  +6.4799804e-05   +6.0013550e-05   +7.0349986e-05   +6.4799804e-05   +6.4799804e-05   +6.4799804e-05   +6.0013550e-05   +6.0013550e-05   +6.0013550e-05   +7.0349986e-05   +7.0349986e-05   +7.0349986e-05
  +4.5000000e-01   +5.0000000e-01   +4.5199147e-05   +3.7505551e-07  +4.5199147e-05   +4.1922340e-05   +4.8984117e-05   +4.5199147e-05   +4.5199147e-05   +4.5199147e-05   +4.1922340e-05   +4.1922340e-05   +4.1922340e-05   +4.8984117e-05   +4.8984117e-05   +4.8984117e-05
