  +0.0000000e+00   +1.0000000e+02   +5.4136297e-04   +2.0133328e-06  +5.4136297e-04   +5.0557157e-04   +5.8218580e-04   +5.4136297e-04   +5.4136297e-04   +5.4136297e-04   +5.0557157e-04   +5.0557157e-04   +5.0557157e-04   +5.8218580e-04   +5.8218580e-04   +5.8218580e-04
  +1.0000000e+02   +2.0000000e+02   +5.2831064e-04   +1.1123206e-06  +5.2831064e-04   +4.8938134e-04   +5.7343312e-04   +5.2831064e-04   +5.2831064e-04   +5.2831064e-04   +4.8938134e-04   +4.8938134e-04   +4.8938134e-04   +5.7343312e-04   +5.7343312e-04   +5.7343312e-04
  +2.0000000e+02   +3.0000000e+02   +2.0020016e-04   +5.8084372e-07  +2.0020016e-04   +1.8345196e-04   +2.1997708e-04   +2.0020016e-04   +2.0020016e-04   +2.0020016e-04   +1.8345196e-04   +1.8345196e-04   +1.8345196e-04   +2.1997708e-04   +2.1997708e-04   +2.1997708e-04
  +3.0000000e+02   +4.0000000e+02   +8.0494581e-05   +3.7189370e-07  +8.0494581e-05   +7.3068812e-05   +8.9387076e-05   +8.0494581e-05   +8.0494581e-05   +8.0494581e-05   +7.3068812e-05   +7.3068812e-05   +7.3068812e-05   +8.9387076e-05   +8.9387076e-05   +8.9387076e-05
  +4.0000000e+02   +5.0000000e+02   +3.5435391e-05   +1.9925710e-07  +3.5435391e-05   +3.1925172e-05   +3.9683285e-05   +3.5435391e-05   +3.5435391e-05   +3.5435391e-05   +3.1925172e-05   +3.1925172e-05   +3.1925172e-05   +3.9683285e-05   +3.9683285e-05   +3.9683285e-05
  +5.0000000e+02   +6.0000000e+02   +1.6800874e-05   +1.1887752e-07  +1.6800874e-05   +1.5024934e-05   +1.8971717e-05   +1.6800874e-05   +1.6800874e-05   +1.6800874e-05   +1.5024934e-05   +1.5024934e-05   +1.5024934e-05   +1.8971717e-05   +1.8971717e-05   +1.8971717e-05
  +6.0000000e+02   +7.0000000e+02   +8.3972783e-06   +7.4132050e-08  +8.3972783e-06   +7.4707622e-06   +9.5370468e-06   +8.3972783e-06   +8.3972783e-06   +8.3972783e-06   +7.4707622e-06   +7.4707622e-06   +7.4707622e-06   +9.5370468e-06   +9.5370468e-06   +9.5370468e-06
  +7.0000000e+02   +8.0000000e+02   +4.7239270e-06   +1.4975398e-07  +4.7239270e-06   +4.1613035e-06   +5.4271660e-06   +4.7239270e-06   +4.7239270e-06   +4.7239270e-06   +4.1613035e-06   +4.1613035e-06   +4.1613035e-06   +5.4271660e-06   +5.4271660e-06   +5.4271660e-06
  +8.0000000e+02   +9.0000000e+02   +2.5529006e-06   +6.7328816e-08  +2.5529006e-06   +2.2431553e-06   +2.9400000e-06   +2.5529006e-06   +2.5529006e-06   +2.5529006e-06   +2.2431553e-06   +2.2431553e-06   +2.2431553e-06   +2.9400000e-06   +2.9400000e-06   +2.9400000e-06
  +9.0000000e+02   +1.0000000e+03   +1.3997481e-06   +2.6354137e-08  +1.3997481e-06   +1.2230906e-06   +1.6221899e-06   +1.3997481e-06   +1.3997481e-06   +1.3997481e-06   +1.2230906e-06   +1.2230906e-06   +1.2230906e-06   +1.6221899e-06   +1.6221899e-06   +1.6221899e-06
