  +0.0000000e+00   +1.0000000e+02   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00
  +1.0000000e+02   +2.0000000e+02   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00
  +2.0000000e+02   +3.0000000e+02   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00
  +3.0000000e+02   +4.0000000e+02   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00
  +4.0000000e+02   +5.0000000e+02   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00
  +5.0000000e+02   +6.0000000e+02   +8.9455149e-05   +1.1587342e-07  +8.9455149e-05   +8.6854013e-05   +9.1851698e-05   +8.9455149e-05   +8.9455149e-05   +8.9455149e-05   +8.6854013e-05   +8.6854013e-05   +8.6854013e-05   +9.1851698e-05   +9.1851698e-05   +9.1851698e-05
  +6.0000000e+02   +7.0000000e+02   +9.6234114e-05   +1.0213197e-07  +9.6234114e-05   +9.2691370e-05   +9.9749568e-05   +9.6234114e-05   +9.6234114e-05   +9.6234114e-05   +9.2691370e-05   +9.2691370e-05   +9.2691370e-05   +9.9749568e-05   +9.9749568e-05   +9.9749568e-05
  +7.0000000e+02   +8.0000000e+02   +9.7698445e-05   +1.1804771e-07  +9.7698445e-05   +9.3449995e-05   +1.0209497e-04   +9.7698445e-05   +9.7698445e-05   +9.7698445e-05   +9.3449995e-05   +9.3449995e-05   +9.3449995e-05   +1.0209497e-04   +1.0209497e-04   +1.0209497e-04
  +8.0000000e+02   +9.0000000e+02   +9.5512516e-05   +1.1917803e-07  +9.5512516e-05   +9.0784574e-05   +1.0054805e-04   +9.5512516e-05   +9.5512516e-05   +9.5512516e-05   +9.0784574e-05   +9.0784574e-05   +9.0784574e-05   +1.0054805e-04   +1.0054805e-04   +1.0054805e-04
  +9.0000000e+02   +1.0000000e+03   +9.1829116e-05   +1.1498540e-07  +9.1829116e-05   +8.6792194e-05   +9.7304603e-05   +9.1829116e-05   +9.1829116e-05   +9.1829116e-05   +8.6792194e-05   +8.6792194e-05   +8.6792194e-05   +9.7304603e-05   +9.7304603e-05   +9.7304603e-05
  +1.0000000e+03   +1.1000000e+03   +8.6644059e-05   +1.0215426e-07  +8.6644059e-05   +8.1468931e-05   +9.2360482e-05   +8.6644059e-05   +8.6644059e-05   +8.6644059e-05   +8.1468931e-05   +8.1468931e-05   +8.1468931e-05   +9.2360482e-05   +9.2360482e-05   +9.2360482e-05
  +1.1000000e+03   +1.2000000e+03   +8.1019848e-05   +1.2638079e-07  +8.1019848e-05   +7.5802090e-05   +8.6860902e-05   +8.1019848e-05   +8.1019848e-05   +8.1019848e-05   +7.5802090e-05   +7.5802090e-05   +7.5802090e-05   +8.6860902e-05   +8.6860902e-05   +8.6860902e-05
  +1.2000000e+03   +1.3000000e+03   +7.5202052e-05   +9.7570838e-08  +7.5202052e-05   +7.0038125e-05   +8.1046932e-05   +7.5202052e-05   +7.5202052e-05   +7.5202052e-05   +7.0038125e-05   +7.0038125e-05   +7.0038125e-05   +8.1046932e-05   +8.1046932e-05   +8.1046932e-05
  +1.3000000e+03   +1.4000000e+03   +6.9522324e-05   +1.9714848e-07  +6.9522324e-05   +6.4462879e-05   +7.5305232e-05   +6.9522324e-05   +6.9522324e-05   +6.9522324e-05   +6.4462879e-05   +6.4462879e-05   +6.4462879e-05   +7.5305232e-05   +7.5305232e-05   +7.5305232e-05
  +1.4000000e+03   +1.5000000e+03   +6.3565158e-05   +8.2599499e-08  +6.3565158e-05   +5.8696760e-05   +6.9176237e-05   +6.3565158e-05   +6.3565158e-05   +6.3565158e-05   +5.8696760e-05   +5.8696760e-05   +5.8696760e-05   +6.9176237e-05   +6.9176237e-05   +6.9176237e-05
  +1.5000000e+03   +1.6000000e+03   +5.8069900e-05   +8.0377763e-08  +5.8069900e-05   +5.3407857e-05   +6.3484420e-05   +5.8069900e-05   +5.8069900e-05   +5.8069900e-05   +5.3407857e-05   +5.3407857e-05   +5.3407857e-05   +6.3484420e-05   +6.3484420e-05   +6.3484420e-05
  +1.6000000e+03   +1.7000000e+03   +5.3111348e-05   +1.0546752e-07  +5.3111348e-05   +4.8653458e-05   +5.8326045e-05   +5.3111348e-05   +5.3111348e-05   +5.3111348e-05   +4.8653458e-05   +4.8653458e-05   +4.8653458e-05   +5.8326045e-05   +5.8326045e-05   +5.8326045e-05
  +1.7000000e+03   +1.8000000e+03   +4.8443501e-05   +1.1804085e-07  +4.8443501e-05   +4.4209132e-05   +5.3428558e-05   +4.8443501e-05   +4.8443501e-05   +4.8443501e-05   +4.4209132e-05   +4.4209132e-05   +4.4209132e-05   +5.3428558e-05   +5.3428558e-05   +5.3428558e-05
  +1.8000000e+03   +1.9000000e+03   +4.3920692e-05   +1.0062808e-07  +4.3920692e-05   +3.9935785e-05   +4.8640686e-05   +4.3920692e-05   +4.3920692e-05   +4.3920692e-05   +3.9935785e-05   +3.9935785e-05   +3.9935785e-05   +4.8640686e-05   +4.8640686e-05   +4.8640686e-05
  +1.9000000e+03   +2.0000000e+03   +4.0030411e-05   +1.3657589e-07  +4.0030411e-05   +3.6271444e-05   +4.4505970e-05   +4.0030411e-05   +4.0030411e-05   +4.0030411e-05   +3.6271444e-05   +3.6271444e-05   +3.6271444e-05   +4.4505970e-05   +4.4505970e-05   +4.4505970e-05
  +2.0000000e+03   +2.1000000e+03   +3.6109857e-05   +1.1165369e-07  +3.6109857e-05   +3.2600098e-05   +4.0312806e-05   +3.6109857e-05   +3.6109857e-05   +3.6109857e-05   +3.2600098e-05   +3.2600098e-05   +3.2600098e-05   +4.0312806e-05   +4.0312806e-05   +4.0312806e-05
  +2.1000000e+03   +2.2000000e+03   +3.2393516e-05   +7.1458833e-08  +3.2393516e-05   +2.9150191e-05   +3.6295983e-05   +3.2393516e-05   +3.2393516e-05   +3.2393516e-05   +2.9150191e-05   +2.9150191e-05   +2.9150191e-05   +3.6295983e-05   +3.6295983e-05   +3.6295983e-05
  +2.2000000e+03   +2.3000000e+03   +2.9262596e-05   +8.1682682e-08  +2.9262596e-05   +2.6241619e-05   +3.2915537e-05   +2.9262596e-05   +2.9262596e-05   +2.9262596e-05   +2.6241619e-05   +2.6241619e-05   +2.6241619e-05   +3.2915537e-05   +3.2915537e-05   +3.2915537e-05
  +2.3000000e+03   +2.4000000e+03   +2.6436315e-05   +8.6090280e-08  +2.6436315e-05   +2.3626927e-05   +2.9849630e-05   +2.6436315e-05   +2.6436315e-05   +2.6436315e-05   +2.3626927e-05   +2.3626927e-05   +2.3626927e-05   +2.9849630e-05   +2.9849630e-05   +2.9849630e-05
  +2.4000000e+03   +2.5000000e+03   +2.4083239e-05   +1.3081204e-07  +2.4083239e-05   +2.1459276e-05   +2.7284017e-05   +2.4083239e-05   +2.4083239e-05   +2.4083239e-05   +2.1459276e-05   +2.1459276e-05   +2.1459276e-05   +2.7284017e-05   +2.7284017e-05   +2.7284017e-05
  +2.5000000e+03   +2.6000000e+03   +2.1455176e-05   +9.9729137e-08  +2.1455176e-05   +1.9053701e-05   +2.4398076e-05   +2.1455176e-05   +2.1455176e-05   +2.1455176e-05   +1.9053701e-05   +1.9053701e-05   +1.9053701e-05   +2.4398076e-05   +2.4398076e-05   +2.4398076e-05
  +2.6000000e+03   +2.7000000e+03   +1.9264015e-05   +8.8502236e-08  +1.9264015e-05   +1.7050964e-05   +2.1988157e-05   +1.9264015e-05   +1.9264015e-05   +1.9264015e-05   +1.7050964e-05   +1.7050964e-05   +1.7050964e-05   +2.1988157e-05   +2.1988157e-05   +2.1988157e-05
  +2.7000000e+03   +2.8000000e+03   +1.7126945e-05   +7.6553848e-08  +1.7126945e-05   +1.5112402e-05   +1.9616269e-05   +1.7126945e-05   +1.7126945e-05   +1.7126945e-05   +1.5112402e-05   +1.5112402e-05   +1.5112402e-05   +1.9616269e-05   +1.9616269e-05   +1.9616269e-05
  +2.8000000e+03   +2.9000000e+03   +1.5396924e-05   +7.3751676e-08  +1.5396924e-05   +1.3542458e-05   +1.7698208e-05   +1.5396924e-05   +1.5396924e-05   +1.5396924e-05   +1.3542458e-05   +1.3542458e-05   +1.3542458e-05   +1.7698208e-05   +1.7698208e-05   +1.7698208e-05
  +2.9000000e+03   +3.0000000e+03   +1.3781249e-05   +1.1940588e-07  +1.3781249e-05   +1.2085357e-05   +1.5893844e-05   +1.3781249e-05   +1.3781249e-05   +1.3781249e-05   +1.2085357e-05   +1.2085357e-05   +1.2085357e-05   +1.5893844e-05   +1.5893844e-05   +1.5893844e-05
  +3.0000000e+03   +3.1000000e+03   +1.2432156e-05   +1.4374753e-07  +1.2432156e-05   +1.0867337e-05   +1.4389203e-05   +1.2432156e-05   +1.2432156e-05   +1.2432156e-05   +1.0867337e-05   +1.0867337e-05   +1.0867337e-05   +1.4389203e-05   +1.4389203e-05   +1.4389203e-05
  +3.1000000e+03   +3.2000000e+03   +1.1034522e-05   +1.6155877e-07  +1.1034522e-05   +9.6189639e-06   +1.2810893e-05   +1.1034522e-05   +1.1034522e-05   +1.1034522e-05   +9.6189639e-06   +9.6189639e-06   +9.6189639e-06   +1.2810893e-05   +1.2810893e-05   +1.2810893e-05
  +3.2000000e+03   +3.3000000e+03   +9.7904365e-06   +8.8064231e-08  +9.7904365e-06   +8.5063593e-06   +1.1408409e-05   +9.7904365e-06   +9.7904365e-06   +9.7904365e-06   +8.5063593e-06   +8.5063593e-06   +8.5063593e-06   +1.1408409e-05   +1.1408409e-05   +1.1408409e-05
  +3.3000000e+03   +3.4000000e+03   +8.9216587e-06   +1.7414059e-07  +8.9216587e-06   +7.7315879e-06   +1.0426010e-05   +8.9216587e-06   +8.9216587e-06   +8.9216587e-06   +7.7315879e-06   +7.7315879e-06   +7.7315879e-06   +1.0426010e-05   +1.0426010e-05   +1.0426010e-05
  +3.4000000e+03   +3.5000000e+03   +7.5854982e-06   +5.4932810e-08  +7.5854982e-06   +6.5527160e-06   +8.8959683e-06   +7.5854982e-06   +7.5854982e-06   +7.5854982e-06   +6.5527160e-06   +6.5527160e-06   +6.5527160e-06   +8.8959683e-06   +8.8959683e-06   +8.8959683e-06
  +3.5000000e+03   +3.6000000e+03   +6.8052943e-06   +8.2434514e-08  +6.8052943e-06   +5.8603275e-06   +8.0089170e-06   +6.8052943e-06   +6.8052943e-06   +6.8052943e-06   +5.8603275e-06   +5.8603275e-06   +5.8603275e-06   +8.0089170e-06   +8.0089170e-06   +8.0089170e-06
  +3.6000000e+03   +3.7000000e+03   +5.9703318e-06   +4.6782484e-08  +5.9703318e-06   +5.1264337e-06   +7.0490157e-06   +5.9703318e-06   +5.9703318e-06   +5.9703318e-06   +5.1264337e-06   +5.1264337e-06   +5.1264337e-06   +7.0490157e-06   +7.0490157e-06   +7.0490157e-06
  +3.7000000e+03   +3.8000000e+03   +5.2650420e-06   +4.0326524e-08  +5.2650420e-06   +4.5075212e-06   +6.2364445e-06   +5.2650420e-06   +5.2650420e-06   +5.2650420e-06   +4.5075212e-06   +4.5075212e-06   +4.5075212e-06   +6.2364445e-06   +6.2364445e-06   +6.2364445e-06
  +3.8000000e+03   +3.9000000e+03   +4.7271615e-06   +6.8866661e-08  +4.7271615e-06   +4.0367314e-06   +5.6152403e-06   +4.7271615e-06   +4.7271615e-06   +4.7271615e-06   +4.0367314e-06   +4.0367314e-06   +4.0367314e-06   +5.6152403e-06   +5.6152403e-06   +5.6152403e-06
  +3.9000000e+03   +4.0000000e+03   +4.1314490e-06   +4.6650032e-08  +4.1314490e-06   +3.5158574e-06   +4.9267113e-06   +4.1314490e-06   +4.1314490e-06   +4.1314490e-06   +3.5158574e-06   +3.5158574e-06   +3.5158574e-06   +4.9267113e-06   +4.9267113e-06   +4.9267113e-06
<\histogram>
