0.000000e+00	1.000000e+02	0.000000e+00	0.000000e+00
1.000000e+02	2.000000e+02	0.000000e+00	0.000000e+00
2.000000e+02	3.000000e+02	0.000000e+00	0.000000e+00
3.000000e+02	4.000000e+02	0.000000e+00	0.000000e+00
4.000000e+02	5.000000e+02	0.000000e+00	0.000000e+00
5.000000e+02	6.000000e+02	3.345508e-04	3.416098e-07
6.000000e+02	7.000000e+02	2.701506e-04	3.069745e-07
7.000000e+02	8.000000e+02	2.166116e-04	2.748781e-07
8.000000e+02	9.000000e+02	1.733771e-04	2.459207e-07
9.000000e+02	1.000000e+03	1.389139e-04	2.201264e-07
1.000000e+03	1.100000e+03	1.111773e-04	1.969279e-07
1.100000e+03	1.200000e+03	8.993184e-05	1.771153e-07
1.200000e+03	1.300000e+03	7.290535e-05	1.594700e-07
1.300000e+03	1.400000e+03	5.945634e-05	1.440119e-07
1.400000e+03	1.500000e+03	4.835626e-05	1.298750e-07
1.500000e+03	1.600000e+03	3.954407e-05	1.174465e-07
1.600000e+03	1.700000e+03	3.244110e-05	1.063768e-07
1.700000e+03	1.800000e+03	2.683804e-05	9.675528e-08
1.800000e+03	1.900000e+03	2.214818e-05	8.789585e-08
1.900000e+03	2.000000e+03	1.809911e-05	7.945621e-08
2.000000e+03	2.100000e+03	1.504625e-05	7.244585e-08
2.100000e+03	2.200000e+03	1.255151e-05	6.616789e-08
2.200000e+03	2.300000e+03	1.027861e-05	5.987790e-08
2.300000e+03	2.400000e+03	8.552314e-06	5.461867e-08
2.400000e+03	2.500000e+03	7.167856e-06	5.000275e-08
2.500000e+03	2.600000e+03	6.003502e-06	4.576165e-08
2.600000e+03	2.700000e+03	5.050183e-06	4.197134e-08
2.700000e+03	2.800000e+03	4.175000e-06	3.816168e-08
2.800000e+03	2.900000e+03	3.445622e-06	3.466834e-08
2.900000e+03	3.000000e+03	2.865887e-06	3.161759e-08
3.000000e+03	3.100000e+03	2.467188e-06	2.933597e-08
3.100000e+03	3.200000e+03	2.021050e-06	2.655142e-08
3.200000e+03	3.300000e+03	1.683743e-06	2.423468e-08
3.300000e+03	3.400000e+03	1.378179e-06	2.192563e-08
3.400000e+03	3.500000e+03	1.146913e-06	2.000159e-08
3.500000e+03	3.600000e+03	9.822708e-07	1.851036e-08
3.600000e+03	3.700000e+03	8.263493e-07	1.697779e-08
3.700000e+03	3.800000e+03	6.739159e-07	1.533212e-08
3.800000e+03	3.900000e+03	5.595037e-07	1.397014e-08
3.900000e+03	4.000000e+03	4.688111e-07	1.278787e-08
