0.000000e+00	1.000000e+02	2.629911e-04	3.028795e-07
1.000000e+02	2.000000e+02	5.323866e-04	4.309361e-07
2.000000e+02	3.000000e+02	3.914970e-04	3.695418e-07
3.000000e+02	4.000000e+02	2.371343e-04	2.876051e-07
4.000000e+02	5.000000e+02	1.347821e-04	2.168280e-07
5.000000e+02	6.000000e+02	7.605518e-05	1.628785e-07
6.000000e+02	7.000000e+02	4.366152e-05	1.234095e-07
7.000000e+02	8.000000e+02	2.542219e-05	9.416852e-08
8.000000e+02	9.000000e+02	1.510451e-05	7.258595e-08
9.000000e+02	1.000000e+03	9.156815e-06	5.651601e-08
1.000000e+03	1.100000e+03	5.653638e-06	4.440821e-08
1.100000e+03	1.200000e+03	3.553058e-06	3.520468e-08
1.200000e+03	1.300000e+03	2.298360e-06	2.831446e-08
1.300000e+03	1.400000e+03	1.485615e-06	2.276420e-08
1.400000e+03	1.500000e+03	9.484355e-07	1.818876e-08
1.500000e+03	1.600000e+03	6.365924e-07	1.490150e-08
1.600000e+03	1.700000e+03	4.349757e-07	1.231776e-08
1.700000e+03	1.800000e+03	2.926581e-07	1.010368e-08
1.800000e+03	1.900000e+03	1.768506e-07	7.854211e-09
1.900000e+03	2.000000e+03	1.109240e-07	6.220312e-09
2.000000e+03	2.100000e+03	8.476271e-08	5.437531e-09
2.100000e+03	2.200000e+03	7.255409e-08	5.030721e-09
2.200000e+03	2.300000e+03	4.639276e-08	4.022763e-09
2.300000e+03	2.400000e+03	2.895187e-08	3.177881e-09
2.400000e+03	2.500000e+03	1.918498e-08	2.586902e-09
2.500000e+03	2.600000e+03	1.534798e-08	2.313795e-09
2.600000e+03	2.700000e+03	1.046453e-08	1.910554e-09
2.700000e+03	2.800000e+03	6.627537e-09	1.520461e-09
2.800000e+03	2.900000e+03	5.232266e-09	1.350965e-09
2.900000e+03	3.000000e+03	4.534631e-09	1.257680e-09
3.000000e+03	3.100000e+03	3.139360e-09	1.046453e-09
3.100000e+03	3.200000e+03	1.744089e-09	7.799802e-10
3.200000e+03	3.300000e+03	1.046453e-09	6.041701e-10
3.300000e+03	3.400000e+03	1.395271e-09	6.976355e-10
3.400000e+03	3.500000e+03	1.395271e-09	6.976355e-10
3.500000e+03	3.600000e+03	6.976355e-10	4.933028e-10
3.600000e+03	3.700000e+03	0.000000e+00	0.000000e+00
3.700000e+03	3.800000e+03	0.000000e+00	0.000000e+00
3.800000e+03	3.900000e+03	1.046453e-09	6.041701e-10
3.900000e+03	4.000000e+03	6.976355e-10	4.933028e-10
