  -0.50000000E+01  -0.45000000E+01   0.00000000E+00   0.00000000E+00
  -0.45000000E+01  -0.40000000E+01   0.10203949E-01   0.27741703E-03
  -0.40000000E+01  -0.35000000E+01   0.27004241E-01   0.61861249E-03
  -0.35000000E+01  -0.30000000E+01   0.48668492E-01   0.49874985E-03
  -0.30000000E+01  -0.25000000E+01   0.67331391E-01   0.51036854E-03
  -0.25000000E+01  -0.20000000E+01   0.73241735E-01   0.46046468E-03
  -0.20000000E+01  -0.15000000E+01   0.66846057E-01   0.36601333E-03
  -0.15000000E+01  -0.10000000E+01   0.52160339E-01   0.30846933E-03
  -0.10000000E+01  -0.50000000E+00   0.36166320E-01   0.22957631E-03
  -0.50000000E+00   0.00000000E+00   0.27349301E-01   0.20055919E-03
   0.00000000E+00   0.50000000E+00   0.27295097E-01   0.18311307E-03
   0.50000000E+00   0.10000000E+01   0.36632740E-01   0.20760211E-03
   0.10000000E+01   0.15000000E+01   0.52148984E-01   0.25382978E-03
   0.15000000E+01   0.20000000E+01   0.66899179E-01   0.33286406E-03
   0.20000000E+01   0.25000000E+01   0.74174131E-01   0.40874763E-03
   0.25000000E+01   0.30000000E+01   0.67734646E-01   0.50758187E-03
   0.30000000E+01   0.35000000E+01   0.49220822E-01   0.58306853E-03
   0.35000000E+01   0.40000000E+01   0.27276221E-01   0.66298835E-03
   0.40000000E+01   0.45000000E+01   0.10835752E-01   0.70982999E-03
   0.45000000E+01   0.50000000E+01   0.00000000E+00   0.00000000E+00
