   0.00000000E+00   0.10000000E+03   0.51750309E-02   0.69611740E-05
   0.10000000E+03   0.20000000E+03   0.50424608E-02   0.51569413E-05
   0.20000000E+03   0.30000000E+03   0.19026022E-02   0.22974021E-05
   0.30000000E+03   0.40000000E+03   0.76228828E-03   0.11932797E-05
   0.40000000E+03   0.50000000E+03   0.33481254E-03   0.73135923E-06
   0.50000000E+03   0.60000000E+03   0.15966923E-03   0.52273273E-06
   0.60000000E+03   0.70000000E+03   0.80144699E-04   0.27563037E-06
   0.70000000E+03   0.80000000E+03   0.42910913E-04   0.24165885E-06
   0.80000000E+03   0.90000000E+03   0.23530140E-04   0.14553309E-06
   0.90000000E+03   0.10000000E+04   0.13465414E-04   0.11010611E-06
   0.10000000E+04   0.11000000E+04   0.79612641E-05   0.75701285E-07
   0.11000000E+04   0.12000000E+04   0.46641951E-05   0.48953970E-07
   0.12000000E+04   0.13000000E+04   0.28416546E-05   0.34116813E-07
   0.13000000E+04   0.14000000E+04   0.18470936E-05   0.45256800E-07
   0.14000000E+04   0.15000000E+04   0.11712696E-05   0.22723641E-07
   0.15000000E+04   0.16000000E+04   0.80583103E-06   0.24594076E-07
   0.16000000E+04   0.17000000E+04   0.46359661E-06   0.12324475E-07
   0.17000000E+04   0.18000000E+04   0.32073990E-06   0.13717654E-07
   0.18000000E+04   0.19000000E+04   0.21756414E-06   0.87948507E-08
   0.19000000E+04   0.20000000E+04   0.14724703E-06   0.12530586E-07
   0.20000000E+04   0.21000000E+04   0.93864633E-07   0.55832941E-08
   0.21000000E+04   0.22000000E+04   0.76579118E-07   0.13505400E-07
   0.22000000E+04   0.23000000E+04   0.44044640E-07   0.35353901E-08
   0.23000000E+04   0.24000000E+04   0.31928609E-07   0.32843276E-08
   0.24000000E+04   0.25000000E+04   0.21268961E-07   0.20966932E-08
   0.25000000E+04   0.26000000E+04   0.15600032E-07   0.18567246E-08
   0.26000000E+04   0.27000000E+04   0.10192919E-07   0.12067677E-08
   0.27000000E+04   0.28000000E+04   0.65350383E-08   0.62403743E-09
   0.28000000E+04   0.29000000E+04   0.10190882E-07   0.49932796E-08
   0.29000000E+04   0.30000000E+04   0.30624259E-08   0.39727167E-09
   0.30000000E+04   0.31000000E+04   0.34505512E-08   0.83769423E-09
   0.31000000E+04   0.32000000E+04   0.13724828E-08   0.16681132E-09
   0.32000000E+04   0.33000000E+04   0.95586643E-09   0.14248263E-09
   0.33000000E+04   0.34000000E+04   0.72588157E-09   0.13056355E-09
   0.34000000E+04   0.35000000E+04   0.53320439E-09   0.91671132E-10
   0.35000000E+04   0.36000000E+04   0.31278988E-09   0.52270427E-10
   0.36000000E+04   0.37000000E+04   0.24479652E-09   0.73159561E-10
   0.37000000E+04   0.38000000E+04   0.21822923E-09   0.71855989E-10
   0.38000000E+04   0.39000000E+04   0.10081956E-09   0.21841210E-10
   0.39000000E+04   0.40000000E+04   0.15924848E-09   0.39752513E-10
