  -0.50000000E+01  -0.45000000E+01   0.00000000E+00   0.00000000E+00
  -0.45000000E+01  -0.40000000E+01   0.18368079E-01   0.37354118E-03
  -0.40000000E+01  -0.35000000E+01   0.65562983E-01   0.53952998E-03
  -0.35000000E+01  -0.30000000E+01   0.14774609E+00   0.50421618E-03
  -0.30000000E+01  -0.25000000E+01   0.23704462E+00   0.44865255E-03
  -0.25000000E+01  -0.20000000E+01   0.27553544E+00   0.34334771E-03
  -0.20000000E+01  -0.15000000E+01   0.24877882E+00   0.26834469E-03
  -0.15000000E+01  -0.10000000E+01   0.18196491E+00   0.22227366E-03
  -0.10000000E+01  -0.50000000E+00   0.11131549E+00   0.19671101E-03
  -0.50000000E+00   0.00000000E+00   0.68013849E-01   0.25203097E-03
   0.00000000E+00   0.50000000E+00   0.68456235E-01   0.26198652E-03
   0.50000000E+00   0.10000000E+01   0.11165945E+00   0.19955244E-03
   0.10000000E+01   0.15000000E+01   0.18232082E+00   0.22341055E-03
   0.15000000E+01   0.20000000E+01   0.24929432E+00   0.26732768E-03
   0.20000000E+01   0.25000000E+01   0.27472264E+00   0.37053584E-03
   0.25000000E+01   0.30000000E+01   0.23694799E+00   0.58456956E-03
   0.30000000E+01   0.35000000E+01   0.14954531E+00   0.55992344E-03
   0.35000000E+01   0.40000000E+01   0.65227352E-01   0.67503434E-03
   0.40000000E+01   0.45000000E+01   0.18822810E-01   0.44107461E-03
   0.45000000E+01   0.50000000E+01   0.00000000E+00   0.00000000E+00
