   0.00000000E+00   0.50000000E-01   0.89675103E-01   0.32762965E-03
   0.50000000E-01   0.10000000E+00   0.99332940E-01   0.38859779E-03
   0.10000000E+00   0.15000000E+00   0.11866559E+00   0.34946054E-03
   0.15000000E+00   0.20000000E+00   0.15153744E+00   0.33811468E-03
   0.20000000E+00   0.25000000E+00   0.20483701E+00   0.84983004E-03
   0.25000000E+00   0.30000000E+00   0.28258008E+00   0.52435854E-03
   0.30000000E+00   0.35000000E+00   0.41124774E+00   0.76914259E-03
   0.35000000E+00   0.40000000E+00   0.60537801E+00   0.17709921E-02
   0.40000000E+00   0.45000000E+00   0.71308900E+00   0.21143138E-02
   0.45000000E+00   0.50000000E+00   0.65729546E+00   0.25237909E-02
   0.50000000E+00   0.55000000E+00   0.68606837E+00   0.24921112E-02
   0.55000000E+00   0.60000000E+00   0.81744312E+00   0.32746382E-02
   0.60000000E+00   0.65000000E+00   0.77744414E+00   0.18640524E-02
   0.65000000E+00   0.70000000E+00   0.58539342E+00   0.15270769E-02
   0.70000000E+00   0.75000000E+00   0.43919040E+00   0.12190806E-02
   0.75000000E+00   0.80000000E+00   0.33742564E+00   0.93404647E-03
   0.80000000E+00   0.85000000E+00   0.26386316E+00   0.83385029E-03
   0.85000000E+00   0.90000000E+00   0.20808734E+00   0.74740541E-03
   0.90000000E+00   0.95000000E+00   0.16349376E+00   0.63036023E-03
   0.95000000E+00   0.10000000E+01   0.13051676E+00   0.63580473E-03
   0.10000000E+01   0.10500000E+01   0.10323427E+00   0.52061834E-03
   0.10500000E+01   0.11000000E+01   0.82237103E-01   0.60230977E-03
   0.11000000E+01   0.11500000E+01   0.64322107E-01   0.39566776E-03
   0.11500000E+01   0.12000000E+01   0.51347382E-01   0.32914389E-03
   0.12000000E+01   0.12500000E+01   0.40272609E-01   0.29910108E-03
   0.12500000E+01   0.13000000E+01   0.31682566E-01   0.26465182E-03
   0.13000000E+01   0.13500000E+01   0.25468084E-01   0.29022817E-03
   0.13500000E+01   0.14000000E+01   0.20008947E-01   0.23407973E-03
   0.14000000E+01   0.14500000E+01   0.15319198E-01   0.20934982E-03
   0.14500000E+01   0.15000000E+01   0.12244089E-01   0.19320487E-03
