   0.00000000E+00   0.50000000E+00   0.00000000E+00   0.00000000E+00
   0.50000000E+00   0.10000000E+01   0.00000000E+00   0.00000000E+00
   0.10000000E+01   0.15000000E+01   0.00000000E+00   0.00000000E+00
   0.15000000E+01   0.20000000E+01   0.00000000E+00   0.00000000E+00
   0.20000000E+01   0.25000000E+01   0.00000000E+00   0.00000000E+00
   0.25000000E+01   0.30000000E+01   0.22814774E+00   0.10507439E-02
   0.30000000E+01   0.35000000E+01   0.31854942E+00   0.10598921E-02
   0.35000000E+01   0.40000000E+01   0.39334456E+00   0.11550479E-02
   0.40000000E+01   0.45000000E+01   0.42340705E+00   0.12852425E-02
   0.45000000E+01   0.50000000E+01   0.39973720E+00   0.13988980E-02
   0.50000000E+01   0.55000000E+01   0.34119564E+00   0.19658220E-02
   0.55000000E+01   0.60000000E+01   0.25838953E+00   0.22388558E-02
   0.60000000E+01   0.65000000E+01   0.17188108E+00   0.20041281E-02
   0.65000000E+01   0.70000000E+01   0.10534270E+00   0.24549044E-02
   0.70000000E+01   0.75000000E+01   0.54731205E-01   0.25457020E-02
   0.75000000E+01   0.80000000E+01   0.23715313E-01   0.15738995E-02
   0.80000000E+01   0.85000000E+01   0.62263119E-02   0.16075867E-02
   0.85000000E+01   0.90000000E+01   0.10506009E-02   0.32653593E-03
   0.90000000E+01   0.95000000E+01   0.00000000E+00   0.00000000E+00
   0.95000000E+01   0.10000000E+02   0.00000000E+00   0.00000000E+00
