  +0.0000000e+00   +5.0000000e-02   +2.0800221e-04   +1.2883311e-06  +2.0800221e-04   +1.9118763e-04   +2.2792592e-04   +2.0800221e-04   +2.0800221e-04   +2.0800221e-04   +1.9118763e-04   +1.9118763e-04   +1.9118763e-04   +2.2792592e-04   +2.2792592e-04   +2.2792592e-04
  +5.0000000e-02   +1.0000000e-01   +2.0212239e-04   +4.3540480e-07  +2.0212239e-04   +1.8575206e-04   +2.2152368e-04   +2.0212239e-04   +2.0212239e-04   +2.0212239e-04   +1.8575206e-04   +1.8575206e-04   +1.8575206e-04   +2.2152368e-04   +2.2152368e-04   +2.2152368e-04
  +1.0000000e-01   +1.5000000e-01   +1.9384829e-04   +4.6295108e-07  +1.9384829e-04   +1.7805119e-04   +2.1259155e-04   +1.9384829e-04   +1.9384829e-04   +1.9384829e-04   +1.7805119e-04   +1.7805119e-04   +1.7805119e-04   +2.1259155e-04   +2.1259155e-04   +2.1259155e-04
  +1.5000000e-01   +2.0000000e-01   +1.8089205e-04   +5.8245361e-07  +1.8089205e-04   +1.6607727e-04   +1.9848834e-04   +1.8089205e-04   +1.8089205e-04   +1.8089205e-04   +1.6607727e-04   +1.6607727e-04   +1.6607727e-04   +1.9848834e-04   +1.9848834e-04   +1.9848834e-04
  +2.0000000e-01   +2.5000000e-01   +1.6386010e-04   +5.0017980e-07  +1.6386010e-04   +1.5035791e-04   +1.7990655e-04   +1.6386010e-04   +1.6386010e-04   +1.6386010e-04   +1.5035791e-04   +1.5035791e-04   +1.5035791e-04   +1.7990655e-04   +1.7990655e-04   +1.7990655e-04
  +2.5000000e-01   +3.0000000e-01   +1.4204724e-04   +3.9435735e-07  +1.4204724e-04   +1.3033463e-04   +1.5597127e-04   +1.4204724e-04   +1.4204724e-04   +1.4204724e-04   +1.3033463e-04   +1.3033463e-04   +1.3033463e-04   +1.5597127e-04   +1.5597127e-04   +1.5597127e-04
  +3.0000000e-01   +3.5000000e-01   +1.1965214e-04   +8.0964339e-07  +1.1965214e-04   +1.0975423e-04   +1.3142670e-04   +1.1965214e-04   +1.1965214e-04   +1.1965214e-04   +1.0975423e-04   +1.0975423e-04   +1.0975423e-04   +1.3142670e-04   +1.3142670e-04   +1.3142670e-04
  +3.5000000e-01   +4.0000000e-01   +9.4322093e-05   +6.6533884e-07  +9.4322093e-05   +8.6667063e-05   +1.0339332e-04   +9.4322093e-05   +9.4322093e-05   +9.4322093e-05   +8.6667063e-05   +8.6667063e-05   +8.6667063e-05   +1.0339332e-04   +1.0339332e-04   +1.0339332e-04
  +4.0000000e-01   +4.5000000e-01   +7.0400205e-05   +3.7427688e-07  +7.0400205e-05   +6.4723012e-05   +7.7117116e-05   +7.0400205e-05   +7.0400205e-05   +7.0400205e-05   +6.4723012e-05   +6.4723012e-05   +6.4723012e-05   +7.7117116e-05   +7.7117116e-05   +7.7117116e-05
  +4.5000000e-01   +5.0000000e-01   +4.8498812e-05   +1.4760787e-07  +4.8498812e-05   +4.4668072e-05   +5.3011089e-05   +4.8498812e-05   +4.8498812e-05   +4.8498812e-05   +4.4668072e-05   +4.4668072e-05   +4.4668072e-05   +5.3011089e-05   +5.3011089e-05   +5.3011089e-05
  +5.0000000e-01   +5.5000000e-01   +3.4797806e-05   +1.4598094e-07  +3.4797806e-05   +3.2102316e-05   +3.7959471e-05   +3.4797806e-05   +3.4797806e-05   +3.4797806e-05   +3.2102316e-05   +3.2102316e-05   +3.2102316e-05   +3.7959471e-05   +3.7959471e-05   +3.7959471e-05
  +5.5000000e-01   +6.0000000e-01   +2.5475339e-05   +1.0937911e-07  +2.5475339e-05   +2.3520049e-05   +2.7764299e-05   +2.5475339e-05   +2.5475339e-05   +2.5475339e-05   +2.3520049e-05   +2.3520049e-05   +2.3520049e-05   +2.7764299e-05   +2.7764299e-05   +2.7764299e-05
  +6.0000000e-01   +6.5000000e-01   +1.8320707e-05   +1.1530739e-07  +1.8320707e-05   +1.6928878e-05   +1.9945931e-05   +1.8320707e-05   +1.8320707e-05   +1.8320707e-05   +1.6928878e-05   +1.6928878e-05   +1.6928878e-05   +1.9945931e-05   +1.9945931e-05   +1.9945931e-05
  +6.5000000e-01   +7.0000000e-01   +1.2676100e-05   +1.4782824e-07  +1.2676100e-05   +1.1720733e-05   +1.3789101e-05   +1.2676100e-05   +1.2676100e-05   +1.2676100e-05   +1.1720733e-05   +1.1720733e-05   +1.1720733e-05   +1.3789101e-05   +1.3789101e-05   +1.3789101e-05
  +7.0000000e-01   +7.5000000e-01   +8.9333269e-06   +2.7267039e-07  +8.9333269e-06   +8.2683410e-06   +9.7053505e-06   +8.9333269e-06   +8.9333269e-06   +8.9333269e-06   +8.2683410e-06   +8.2683410e-06   +8.2683410e-06   +9.7053505e-06   +9.7053505e-06   +9.7053505e-06
  +7.5000000e-01   +8.0000000e-01   +5.9048914e-06   +4.2077533e-08  +5.9048914e-06   +5.4581649e-06   +6.4250917e-06   +5.9048914e-06   +5.9048914e-06   +5.9048914e-06   +5.4581649e-06   +5.4581649e-06   +5.4581649e-06   +6.4250917e-06   +6.4250917e-06   +6.4250917e-06
  +8.0000000e-01   +8.5000000e-01   +4.1103373e-06   +3.9286226e-08  +4.1103373e-06   +3.7934337e-06   +4.4805520e-06   +4.1103373e-06   +4.1103373e-06   +4.1103373e-06   +3.7934337e-06   +3.7934337e-06   +3.7934337e-06   +4.4805520e-06   +4.4805520e-06   +4.4805520e-06
