   0.00000000E+00   0.50000000E-01   0.14985696E+00   0.66917827E-03
   0.50000000E-01   0.10000000E+00   0.15727642E+00   0.68560259E-03
   0.10000000E+00   0.15000000E+00   0.17162564E+00   0.71598527E-03
   0.15000000E+00   0.20000000E+00   0.19569536E+00   0.76453058E-03
   0.20000000E+00   0.25000000E+00   0.23100414E+00   0.83046565E-03
   0.25000000E+00   0.30000000E+00   0.29205469E+00   0.93351495E-03
   0.30000000E+00   0.35000000E+00   0.38726127E+00   0.10743494E-02
   0.35000000E+00   0.40000000E+00   0.53332688E+00   0.12596966E-02
   0.40000000E+00   0.45000000E+00   0.59172912E+00   0.13264412E-02
   0.45000000E+00   0.50000000E+00   0.53651388E+00   0.12634744E-02
   0.50000000E+00   0.55000000E+00   0.55301741E+00   0.12826270E-02
   0.55000000E+00   0.60000000E+00   0.64724797E+00   0.13869440E-02
   0.60000000E+00   0.65000000E+00   0.63268511E+00   0.13712466E-02
   0.65000000E+00   0.70000000E+00   0.47136955E+00   0.11846798E-02
   0.70000000E+00   0.75000000E+00   0.33221124E+00   0.99534450E-03
   0.75000000E+00   0.80000000E+00   0.24714105E+00   0.85887602E-03
   0.80000000E+00   0.85000000E+00   0.18947141E+00   0.75226222E-03
   0.85000000E+00   0.90000000E+00   0.14738497E+00   0.66365500E-03
   0.90000000E+00   0.95000000E+00   0.11485154E+00   0.58593231E-03
   0.95000000E+00   0.10000000E+01   0.92097580E-01   0.52471021E-03
   0.10000000E+01   0.10500000E+01   0.71587599E-01   0.46271916E-03
   0.10500000E+01   0.11000000E+01   0.56040564E-01   0.40945020E-03
   0.11000000E+01   0.11500000E+01   0.44648897E-01   0.36550310E-03
   0.11500000E+01   0.12000000E+01   0.35151069E-01   0.32429177E-03
   0.12000000E+01   0.12500000E+01   0.28138940E-01   0.29012492E-03
   0.12500000E+01   0.13000000E+01   0.22153999E-01   0.25737243E-03
   0.13000000E+01   0.13500000E+01   0.17060507E-01   0.22595110E-03
   0.13500000E+01   0.14000000E+01   0.13320104E-01   0.19954483E-03
   0.14000000E+01   0.14500000E+01   0.10481197E-01   0.17718619E-03
   0.14500000E+01   0.15000000E+01   0.83589823E-02   0.15821284E-03
