# title = cross section scan
# xlabel = $xsec$
# ylabel = $\frac{\text{d}\sigma}{\text{d}xsec}\,[\text{fb}]$
# xmin=  0.000E+00
# xmax=  2.000E+02
# ymin=  1.000E-04
# ymax=  4.000E-01
# kmin= -2.000E+01
# kmax=  1.000E+01
# logscale = false
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 33206
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00       1.00  0.000000000000000E+00  0.000000000000000E+00 0
   2       1.00       2.00  6.238426987246295E-05  2.807627405313851E-05 15
   3       2.00       3.00  4.174752902767712E-04  1.171608359595887E-04 53
   4       3.00       4.00  8.406033960283141E-04  2.248681817454712E-04 61
   5       4.00       5.00  1.210343604763102E-03  3.057068966302089E-04 36
   6       5.00       6.00  1.345762807822266E-03  4.585273028883769E-04 22
   7       6.00       7.00  8.786921883214124E-04  3.381979384613909E-04 20
   8       7.00       8.00  7.592240133343300E-04  3.487412096531408E-04 18
   9       8.00       9.00  9.433289340882065E-04  4.302544107822418E-04 10
  10       9.00      10.00  1.280350687614799E-04  8.154537232899255E-05 9
  11      10.00      11.00  9.979569205480798E-05  5.708069839889549E-05 6
  12      11.00      12.00  9.002162757464312E-04  3.992391835447447E-04 12
  13      12.00      13.00  8.345089545631441E-04  7.721629715865772E-04 4
  14      13.00      14.00  7.515546287779662E-04  4.910474313846026E-04 8
  15      14.00      15.00  2.554169262612787E-04  2.514381706308735E-04 6
  16      15.00      16.00  9.321898708940301E-06  5.841749841791465E-06 4
  17      16.00      17.00  4.291677363010620E-05  2.629060302641473E-05 7
  18      17.00      18.00  8.664970336745232E-04  3.369838427819704E-04 51
  19      18.00      19.00  1.204280348400660E-05  6.736010602390349E-06 6
  20      19.00      20.00  4.618173028769953E-04  1.411444256459354E-04 56
  21      20.00      21.00  1.016952764077316E-03  2.832684466210087E-04 60
  22      21.00      22.00  6.879779007156160E-04  1.905653795649918E-04 39
  23      22.00      23.00  2.054207655558253E-03  4.988061214160675E-04 38
  24      23.00      24.00  1.667778731777414E-03  6.544483237277969E-04 24
  25      24.00      25.00  1.800307748537816E-03  7.929406998009240E-04 23
  26      25.00      26.00  1.350981633098829E-03  5.285488952281767E-04 15
  27      26.00      27.00  1.048185738272985E-03  6.202638394380635E-04 13
  28      27.00      28.00  4.619821160141704E-04  3.962918050812989E-04 6
  29      28.00      29.00  1.823864234952784E-03  1.441975018768448E-03 8
  30      29.00      30.00  6.340975823901008E-04  4.114468046046339E-04 9
  31      30.00      31.00  1.223158467988131E-03  1.025590717193860E-03 3
  32      31.00      32.00  5.701556895971701E-04  4.506488731212866E-04 8
  33      32.00      33.00  0.000000000000000E+00  0.000000000000000E+00 0
