# title = Invariant Mass Positron--anti-Muon System
# xlabel = $M_{\text{e}^+\mu^+}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}M_{\text{e}^+\mu^+}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  1.600E+03
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin= -2.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 95433017
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00     100.00  9.105822559904043E-03  4.539915933544308E-06 368798258
   2     100.00     200.00  8.456136430580685E-03  3.654996319244314E-06 297811483
   3     200.00     300.00  3.053332265870072E-03  2.124025015945150E-06 155152439
   4     300.00     400.00  1.194804419689730E-03  1.328657538877731E-06 91363650
   5     400.00     500.00  5.203140651993975E-04  8.521648395671559E-07 57576448
   6     500.00     600.00  2.468707012312413E-04  5.539354888859074E-07 38054083
   7     600.00     700.00  1.245049706836239E-04  3.671683179489861E-07 26112956
   8     700.00     800.00  6.612027398774429E-05  2.475067762027818E-07 18515384
   9     800.00     900.00  3.691883360232049E-05  1.850440295844866E-07 13497822
  10     900.00    1000.00  2.117840846453158E-05  1.233923393627054E-07 10085454
  11    1000.00    1100.00  1.252600093219719E-05  8.347512707544178E-08 7684545
  12    1100.00    1200.00  7.543494052202719E-06  5.859227004382985E-08 5957263
  13    1200.00    1300.00  4.756512335050330E-06  4.590108196148647E-08 4688421
  14    1300.00    1400.00  2.963807690220710E-06  3.224078001164987E-08 3735480
  15    1400.00    1500.00  1.915633392671982E-06  2.425793576573190E-08 3012329
  16    1500.00    1600.00  1.214646716227562E-06  1.580306208520258E-08 2449593
  17    1600.00    1700.00  8.036193866074523E-07  1.425462295413538E-08 2008651
  18    1700.00    1800.00  5.302133471488434E-07  9.090430251884731E-09 1661407
  19    1800.00    1900.00  3.567679360119780E-07  6.843045248044124E-09 1379782
  20    1900.00    2000.00  2.397146647986843E-07  4.975999795114360E-09 1156210
  21    2000.00    2100.00  1.640462900092095E-07  3.670869589410368E-09 973022
  22    2100.00    2200.00  1.124489344057065E-07  4.133855877346228E-09 821502
  23    2200.00    2300.00  7.493897675081994E-08  2.097314928024815E-09 699857
  24    2300.00    2400.00  5.489280988789508E-08  2.008345482373961E-09 599067
  25    2400.00    2500.00  3.584694091324914E-08  1.201963059085037E-09 511241
  26    2500.00    2600.00  2.424109254865776E-08  7.549970389497849E-10 439347
  27    2600.00    2700.00  1.724453015255272E-08  7.180099372955489E-10 378729
  28    2700.00    2800.00  1.071886652584923E-08  3.675865395148731E-10 326642
  29    2800.00    2900.00  8.151577405961416E-09  3.450494896361994E-10 283718
  30    2900.00    3000.00  5.558494847561958E-09  3.027718839194998E-10 246471
  31    3000.00    3100.00  3.896842223229833E-09  2.297330948652201E-10 214742
  32    3100.00    3200.00  2.669113114602017E-09  1.652856245291783E-10 187469
  33    3200.00    3300.00  1.884316268513044E-09  1.228026925075186E-10 163795
  34    3300.00    3400.00  1.296023643928882E-09  1.010929605229664E-10 143772
  35    3400.00    3500.00  8.003404606756769E-10  6.507483448877028E-11 126126
  36    3500.00    3600.00  6.039343862112410E-10  1.016878316102827E-10 110952
  37    3600.00    3700.00  4.792935013605809E-10  6.790324973541557E-11 98086
  38    3700.00    3800.00  3.260711667127305E-10  3.295487280867598E-11 86869
  39    3800.00    3900.00  1.493642411229279E-10  2.703385050476421E-11 76274
  40    3900.00    4000.00  1.671080927990965E-10  2.412365998087283E-11 68279
# Underflow:                 0.0000000000000000E+00  0.0000000000000000E+00 0
# Overflow:                  3.9687681576747181E-13  4.4116832300412937E-13 6639
#-------------------------------------------------------------------------------------
# Sum:                       1.2617393016001687E-02  1.0057301260673475E-05 18966033
#=====================================================================================
