  -5.0000000e+00   -4.5000000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00   +0.0000000e+00
  -4.5000000e+00   -4.0000000e+00   +3.5244331e-05   +7.5399606e-07  +3.5244331e-05   +3.3931894e-05   +3.5716417e-05   +3.5244331e-05   +3.5491135e-05   +3.4937287e-05   +3.5491970e-05   +3.5311557e-05   +3.5716417e-05   +3.4904583e-05   +3.5686437e-05   +3.3931894e-05
  -4.0000000e+00   -3.5000000e+00   +7.6147113e-05   +8.7252324e-07  +7.6147113e-05   +7.5013784e-05   +7.7906011e-05   +7.6147113e-05   +7.6543010e-05   +7.5654585e-05   +7.6003011e-05   +7.5646008e-05   +7.6447152e-05   +7.6617187e-05   +7.7906011e-05   +7.5013784e-05
  -3.5000000e+00   -3.0000000e+00   +1.1392751e-04   +1.0298206e-06  +1.1392751e-04   +1.1105188e-04   +1.1656167e-04   +1.1392751e-04   +1.1508208e-04   +1.1249114e-04   +1.1424547e-04   +1.1427652e-04   +1.1420685e-04   +1.1410642e-04   +1.1656167e-04   +1.1105188e-04
  -3.0000000e+00   -2.5000000e+00   +1.3269756e-04   +7.5148931e-07  +1.3269756e-04   +1.2885745e-04   +1.3582399e-04   +1.3269756e-04   +1.3438937e-04   +1.3059281e-04   +1.3337760e-04   +1.3381410e-04   +1.3283455e-04   +1.3271958e-04   +1.3582399e-04   +1.2885745e-04
  -2.5000000e+00   -2.0000000e+00   +1.2608001e-04   +6.6656427e-07  +1.2608001e-04   +1.2263141e-04   +1.2892640e-04   +1.2608001e-04   +1.2766797e-04   +1.2410445e-04   +1.2679772e-04   +1.2727571e-04   +1.2620306e-04   +1.2612124e-04   +1.2892640e-04   +1.2263141e-04
  -2.0000000e+00   -1.5000000e+00   +9.8124511e-05   +6.7143006e-07  +9.8124511e-05   +9.5801611e-05   +1.0074024e-04   +9.8124511e-05   +9.9482621e-05   +9.6434913e-05   +9.8431503e-05   +9.8996741e-05   +9.7728302e-05   +9.8539505e-05   +1.0074024e-04   +9.5801611e-05
  -1.5000000e+00   -1.0000000e+00   +6.2150609e-05   +8.5534768e-07  +6.2150609e-05   +6.0712542e-05   +6.3656327e-05   +6.2150609e-05   +6.2967524e-05   +6.1134303e-05   +6.2443264e-05   +6.2780333e-05   +6.2023923e-05   +6.2344526e-05   +6.3656327e-05   +6.0712542e-05
  -1.0000000e+00   -5.0000000e-01   +3.2950065e-05   +2.4016619e-07  +3.2950065e-05   +3.2556652e-05   +3.3787419e-05   +3.2950065e-05   +3.3266294e-05   +3.2556652e-05   +3.2954330e-05   +3.3046021e-05   +3.2840260e-05   +3.3249444e-05   +3.3787419e-05   +3.2580160e-05
  -5.0000000e-01   +0.0000000e+00   +1.5506625e-05   +1.9959785e-07  +1.5506625e-05   +1.5336800e-05   +1.5882430e-05   +1.5506625e-05   +1.5643132e-05   +1.5336800e-05   +1.5525223e-05   +1.5552159e-05   +1.5491713e-05   +1.5639325e-05   +1.5882430e-05   +1.5336883e-05
