  +0.0000000e+00   +1.0000000e+02   +5.1990827e-04   +3.8005449e-06  +5.1990827e-04   +5.1668886e-04   +5.2953489e-04   +5.1990827e-04   +5.2234741e-04   +5.1698051e-04   +5.1935608e-04   +5.1858443e-04   +5.2035511e-04   +5.2372918e-04   +5.2953489e-04   +5.1668886e-04
  +1.0000000e+02   +2.0000000e+02   +5.0736897e-04   +1.8800922e-06  +5.0736897e-04   +5.0245920e-04   +5.1538112e-04   +5.0736897e-04   +5.0938487e-04   +5.0495937e-04   +5.0770014e-04   +5.0620767e-04   +5.0957674e-04   +5.0953905e-04   +5.1538112e-04   +5.0245920e-04
  +2.0000000e+02   +3.0000000e+02   +1.8931200e-04   +1.6639093e-06  +1.8931200e-04   +1.8711816e-04   +1.9302327e-04   +1.8931200e-04   +1.9031845e-04   +1.8809947e-04   +1.8910705e-04   +1.8864299e-04   +1.8968977e-04   +1.9035638e-04   +1.9302327e-04   +1.8711816e-04
  +3.0000000e+02   +4.0000000e+02   +7.7166500e-05   +4.6987560e-07  +7.7166500e-05   +7.6238879e-05   +7.8580327e-05   +7.7166500e-05   +7.7468790e-05   +7.6804304e-05   +7.7058264e-05   +7.6711637e-05   +7.7488068e-05   +7.7522590e-05   +7.8580327e-05   +7.6238879e-05
  +4.0000000e+02   +5.0000000e+02   +3.4367349e-05   +3.5506716e-07  +3.4367349e-05   +3.3893432e-05   +3.4926576e-05   +3.4367349e-05   +3.4465143e-05   +3.4251066e-05   +3.4343963e-05   +3.4131803e-05   +3.4605871e-05   +3.4459754e-05   +3.4926576e-05   +3.3893432e-05
  +5.0000000e+02   +6.0000000e+02   +1.6191599e-05   +2.1031008e-07  +1.6191599e-05   +1.5804121e-05   +1.6403947e-05   +1.6191599e-05   +1.6262175e-05   +1.6106290e-05   +1.6239677e-05   +1.6146544e-05   +1.6354374e-05   +1.6133522e-05   +1.6403947e-05   +1.5804121e-05
  +6.0000000e+02   +7.0000000e+02   +8.2430033e-06   +2.1147004e-07  +8.2430033e-06   +8.1301272e-06   +8.3915371e-06   +8.2430033e-06   +8.2613785e-06   +8.2208982e-06   +8.2180987e-06   +8.1555904e-06   +8.2946934e-06   +8.2736323e-06   +8.3915371e-06   +8.1301272e-06
  +7.0000000e+02   +8.0000000e+02   +4.2035347e-06   +1.1421847e-07  +4.2035347e-06   +4.1022993e-06   +4.2953719e-06   +4.2035347e-06   +4.2330564e-06   +4.1674803e-06   +4.1976008e-06   +4.1809699e-06   +4.2178739e-06   +4.2084175e-06   +4.2953719e-06   +4.1022993e-06
  +8.0000000e+02   +9.0000000e+02   +2.3362309e-06   +1.1729365e-07  +2.3362309e-06   +2.2827014e-06   +2.3944699e-06   +2.3362309e-06   +2.3533584e-06   +2.3152416e-06   +2.3266920e-06   +2.3175413e-06   +2.3377596e-06   +2.3441574e-06   +2.3944699e-06   +2.2827014e-06
  +9.0000000e+02   +1.0000000e+03   +1.4437330e-06   +4.8931017e-08  +1.4437330e-06   +1.4104102e-06   +1.4761479e-06   +1.4437330e-06   +1.4415079e-06   +1.4466017e-06   +1.4271255e-06   +1.4104102e-06   +1.4476840e-06   +1.4596834e-06   +1.4761479e-06   +1.4397371e-06
  +1.0000000e+03   +1.1000000e+03   +1.2018559e-06   +2.4164307e-07  +1.2018559e-06   +1.1133038e-06   +1.2939319e-06   +1.2018559e-06   +1.1702746e-06   +1.2408328e-06   +1.1500911e-06   +1.1133038e-06   +1.1953813e-06   +1.2633623e-06   +1.2387156e-06   +1.2939319e-06
  +1.1000000e+03   +1.2000000e+03   +5.0265706e-07   +2.2022669e-08  +5.0265706e-07   +4.8733296e-07   +5.1931425e-07   +5.0265706e-07   +5.0234706e-07   +5.0306141e-07   +4.9264267e-07   +4.8733296e-07   +4.9913746e-07   +5.1307355e-07   +5.1931425e-07   +5.0550191e-07
  +1.2000000e+03   +1.3000000e+03   +3.2151067e-07   +2.5522852e-08  +3.2151067e-07   +3.1250171e-07   +3.2647925e-07   +3.2151067e-07   +3.1962269e-07   +3.2390451e-07   +3.1779805e-07   +3.1250171e-07   +3.2434904e-07   +3.2376999e-07   +3.2647925e-07   +3.2055574e-07
  +1.3000000e+03   +1.4000000e+03   +1.6727205e-07   +1.2308008e-08  +1.6727205e-07   +1.5724811e-07   +1.7042507e-07   +1.6727205e-07   +1.6906223e-07   +1.6505559e-07   +1.6953118e-07   +1.6878075e-07   +1.7042507e-07   +1.6353377e-07   +1.6864968e-07   +1.5724811e-07
  +1.4000000e+03   +1.5000000e+03   +9.4587040e-08   +1.4079283e-08  +9.4587040e-08   +8.6585290e-08   +9.9619282e-08   +9.4587040e-08   +9.8094409e-08   +9.0228577e-08   +9.4567350e-08   +9.6337284e-08   +9.2339059e-08   +9.3789656e-08   +9.9619282e-08   +8.6585290e-08
  +1.5000000e+03   +1.6000000e+03   +7.6879169e-08   +5.1640358e-09  +7.6879169e-08   +7.4036685e-08   +7.9527645e-08   +7.6879169e-08   +7.6660756e-08   +7.7163218e-08   +7.5076874e-08   +7.4036685e-08   +7.6360936e-08   +7.8627831e-08   +7.9527645e-08   +7.7551403e-08
  +1.6000000e+03   +1.7000000e+03   +4.5713457e-08   +3.4388007e-09  +4.5713457e-08   +4.4436622e-08   +4.6863159e-08   +4.5713457e-08   +4.5702397e-08   +4.5739022e-08   +4.4997378e-08   +4.4436622e-08   +4.5691687e-08   +4.6109851e-08   +4.6863159e-08   +4.5205473e-08
