0.00000 25.0000 0.0 0.0 0.0 0.0 0.0 0.0
25.0000 50.0000 0.00029875618110236223 1.544501796448835e-07 2.1260909375000003e-08 4.0481015470437655e-10 0.00029877744201173723 1.5445071014274468e-07
50.0000 75.0000 0.0020569346456692904 4.25555628751838e-07 1.4276765624999997e-07 1.1458235659035308e-09 0.0020570774133255405 4.255571713342596e-07
75.0000 100.000 0.004366514015748032 5.946949311744774e-07 3.509130000000001e-07 2.2047087021314185e-09 0.004366864928748032 5.946990179116472e-07
100.000 125.000 0.005952979685039371 6.618745759206165e-07 6.071573437499999e-07 3.5280238057013043e-09 0.005953586842383121 6.61883978656433e-07
125.000 150.000 0.006541649527559054 6.630922446472118e-07 8.631480624999999e-07 5.0587213085487856e-09 0.006542512675621554 6.631115408229263e-07
150.000 175.000 0.006324887559055122 6.263816936677318e-07 9.8496196875e-07 1.266443603668081e-08 0.006325872521023872 6.265097079073742e-07
175.000 200.000 0.0056457232283464555 5.813183112833068e-07 9.315223750000001e-07 9.98817808761736e-09 0.005646654750721456 5.814041131044616e-07
200.000 225.000 0.0048157490551181065 5.2925154140256e-07 7.9567875e-07 2.043933772215176e-09 0.004816544733868107 5.292554881550599e-07
225.000 250.000 0.004003953622047244 4.821506414462273e-07 6.647232499999998e-07 1.954885582206875e-09 0.004004618345297244 4.821546044835079e-07
250.000 275.000 0.0032785351181102347 4.4533023875610957e-07 5.365735625e-07 1.8970773062347144e-09 0.003279071691672735 4.453342794495831e-07
275.000 300.000 0.002662324015748032 3.956536166255619e-07 4.3007865625e-07 1.9952540372119893e-09 0.002662754094404282 3.9565864755816994e-07
300.000 325.000 0.0021525211023622048 3.6090852584187003e-07 3.4067178124999997e-07 1.5833136618668763e-09 0.002152861774143455 3.609119988411353e-07
325.000 350.000 0.0017370454330708658 3.3293235364084217e-07 2.7171603125e-07 2.221902698085576e-09 0.0017373171491021158 3.3293976775451526e-07
350.000 375.000 0.0014025588188976371 3.0368628445826087e-07 2.1491303125000002e-07 1.8375689970998208e-09 0.001402773731928887 3.036918438613109e-07
375.000 400.000 0.0011329696062992122 2.789975295332326e-07 1.6714243750000003e-07 1.228198607221392e-09 0.0011331367487367123 2.7900023289858696e-07
400.000 425.000 0.0009177379685039366 2.587008230170002e-07 1.3342309375000004e-07 1.7077118118629016e-09 0.0009178713915976866 2.587064593497921e-07
425.000 450.000 0.0007445212204724408 2.4236421463999564e-07 1.0570798750000003e-07 1.3395549851722781e-09 0.0007446269284599408 2.4236791649395386e-07
450.000 475.000 0.0006060630393700791 2.2692487532326615e-07 8.360400000000003e-08 1.1078261619160668e-09 0.0006061466433700791 2.2692757945936168e-07
475.000 500.000 0.0004937847637795276 2.1327906012301154e-07 6.4991478125e-08 9.415744775699026e-10 0.0004938497552576526 2.1328113852249568e-07
500.000 525.000 0.00040418437007874015 1.9888386747350242e-07 5.2800853125e-08 1.3998462748173177e-09 0.0004042371709318651 1.988887938291416e-07
525.000 550.000 0.00033125685826771643 1.8400575491833202e-07 4.2365834375e-08 1.0880165805110208e-09 0.00033129922410209144 1.8400897158330277e-07
550.000 575.000 0.00027262833070866143 1.664666919545753e-07 3.266310312499999e-08 6.588183721195738e-10 0.0002726609938117864 1.6646799563864192e-07
575.000 600.000 0.00022498977165354332 1.581978145452966e-07 2.4771712499999998e-08 6.861837161979257e-10 0.00022501454336604332 1.5819930270074023e-07
600.000 625.000 0.0001857903464566929 1.730482700190184e-07 1.9768143749999997e-08 7.082709186995385e-10 0.0001858101146004429 1.7304971945735532e-07
625.000 650.000 0.0001537346377952755 1.6379947001097335e-07 1.6142018750000002e-08 5.547899824263985e-10 0.00015375077981402552 1.6380040954710814e-07
650.000 675.000 0.00012746144094488194 1.5211568269292896e-07 1.379752875e-08 9.430784508811748e-10 0.00012747523847363195 1.5211860608781676e-07
675.000 700.000 0.00010638730708661416 1.4375851236859045e-07 1.0457399687499998e-08 4.6046667644587417e-10 0.00010639776448630166 1.437592498171519e-07
700.000 725.000 8.880336850393697e-05 1.3150408629664606e-07 8.4807615625e-09 5.106836910933044e-10 8.881184926549946e-05 1.3150507788883318e-07
725.000 750.000 7.434081811023622e-05 1.2030159156372016e-07 6.893597500000001e-09 5.661556720409361e-10 7.434771170773623e-05 1.2030292375918854e-07
