# title = cross section scan
# xlabel = $xsec$
# ylabel = $\frac{\text{d}\sigma}{\text{d}xsec}\,[\text{fb}]$
# xmin=  0.000E+00
# xmax=  2.000E+02
# ymin=  1.000E-04
# ymax=  4.000E-01
# kmin= -2.000E+01
# kmax=  1.000E+01
# logscale = false
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 109412858
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00       1.00  0.000000000000000E+00  0.000000000000000E+00 0
   2       1.00       2.00  7.157446235378735E-05  1.061324349195500E-06 55539
   3       2.00       3.00  4.965764196487157E-04  3.265568597688000E-06 293246
   4       3.00       4.00  1.058940497296691E-03  5.229391057586760E-06 319938
   5       4.00       5.00  1.288874159307135E-03  6.365314360109243E-06 230425
   6       5.00       6.00  1.265333179099740E-03  6.848905123879026E-06 168014
   7       6.00       7.00  1.146567895371016E-03  6.768461089957591E-06 125317
   8       7.00       8.00  1.003101176137697E-03  6.356403740621921E-06 97125
   9       8.00       9.00  8.590487282053226E-04  5.899748463635154E-06 76844
  10       9.00      10.00  7.540433247672330E-04  6.027192086701750E-06 62618
  11      10.00      11.00  6.454023564248141E-04  5.548112297239695E-06 51731
  12      11.00      12.00  5.591877677954321E-04  5.411041556583299E-06 43473
  13      12.00      13.00  4.910086221494439E-04  4.981832630869254E-06 37284
  14      13.00      14.00  4.269356337929598E-04  4.802962457517552E-06 32101
  15      14.00      15.00  3.696069446686280E-04  4.411562809995753E-06 27686
  16      15.00      16.00  3.242987743407468E-04  4.306406679497951E-06 24440
  17      16.00      17.00  2.873322100738571E-04  3.985988708367349E-06 21782
  18      17.00      18.00  2.363159113014466E-03  1.108417451937729E-05 279487
  19      18.00      19.00  3.638124077778604E-05  1.234946274215223E-06 32824
  20      19.00      20.00  5.426939962346954E-04  3.770893756202223E-06 260426
  21      20.00      21.00  1.336284874935994E-03  6.391016029989757E-06 326532
  22      21.00      22.00  1.778081658907402E-03  8.453214576811503E-06 248588
  23      22.00      23.00  1.838188192184479E-03  9.877152027079330E-06 186687
  24      23.00      24.00  1.704400438585966E-03  9.163141620351221E-06 142143
  25      24.00      25.00  1.524107613559447E-03  8.988205315459402E-06 111583
  26      25.00      26.00  1.335266948088945E-03  8.701909212608758E-06 88963
  27      26.00      27.00  1.177076238430202E-03  8.771686392262336E-06 72851
  28      27.00      28.00  1.012826019905408E-03  8.140717065986270E-06 59976
  29      28.00      29.00  8.677575562646174E-04  7.424736700789564E-06 50302
  30      29.00      30.00  7.693915153414789E-04  7.219674885629689E-06 43086
  31      30.00      31.00  6.672608357144547E-04  6.853031691698824E-06 37201
  32      31.00      32.00  5.898037409660390E-04  6.550563551096080E-06 32544
  33      32.00      33.00  5.103358142216256E-04  6.118315102289880E-06 28225
  34      33.00      34.00  4.548349867539279E-04  5.775724473440273E-06 25052
  35      34.00      35.00  3.823677894477840E-03  1.690443508659753E-05 317807
  36      35.00      36.00  3.045439645206529E-06  3.196474953238675E-07 3188
  37      36.00      37.00  3.063873498931519E-04  3.564566801368166E-06 150651
  38      37.00      38.00  1.399586757970893E-03  7.958461669316787E-06 292243
  39      38.00      39.00  2.341289170303926E-03  1.178369565739454E-05 255458
  40      39.00      40.00  2.726456290614081E-03  1.284246710222156E-05 206577
  41      40.00      41.00  2.754736130683967E-03  1.398560207490335E-05 164862
  42      41.00      42.00  2.589973172848878E-03  1.404569981466139E-05 133126
  43      42.00      43.00  2.360625874112263E-03  1.415487597545533E-05 108464
  44      43.00      44.00  2.086649753306572E-03  1.395720469633411E-05 89660
  45      44.00      45.00  1.853807889402906E-03  1.326385589978224E-05 75686
  46      45.00      46.00  1.639861304478082E-03  1.428364019113756E-05 63963
  47      46.00      47.00  1.439801680564540E-03  1.213158769961202E-05 54455
  48      47.00      48.00  1.252903723073527E-03  1.147478976030047E-05 47243
  49      48.00      49.00  1.097337117153272E-03  1.078214182111100E-05 41182
  50      49.00      50.00  9.594878169763400E-04  1.024346989106318E-05 36363
  51      50.00      51.00  8.574736515036115E-04  9.691047414800648E-06 32024
