# title = Transverse Momentum Harder Jet
# xlabel = $p_{\text{T},\text{j}_1}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}p_{\text{T},\text{j}_1}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  8.000E+02
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin= -1.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
# Number of generated events: 33206
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00      25.00  0.000000000000000E+00  0.000000000000000E+00 0
   2      25.00      50.00  7.069111252115403E-05  2.260581567371413E-05 134
   3      50.00      75.00  1.189100475644610E-03  2.596498755756431E-04 289
   4      75.00     100.00  1.646953481940439E-03  5.264370850622868E-04 254
   5     100.00     125.00  3.272654936902761E-03  1.043041739675223E-03 216
   6     125.00     150.00  4.833331303065103E-03  1.347917619119293E-03 207
   7     150.00     175.00  2.605390272824941E-03  5.648385640311060E-04 162
   8     175.00     200.00  4.162098868590676E-03  1.549628420748828E-03 160
   9     200.00     225.00  3.076442519855982E-03  7.509159011239671E-04 145
  10     225.00     250.00  1.589149369861227E-03  3.626775777181278E-04 114
  11     250.00     275.00  2.013858153492127E-03  7.969463020441486E-04 89
  12     275.00     300.00  1.579314876049738E-03  4.718467655920351E-04 97
  13     300.00     325.00  3.503932334832826E-03  1.817969852868100E-03 86
  14     325.00     350.00  1.083907381739294E-03  3.828179225258332E-04 71
  15     350.00     375.00  6.631055201969497E-04  2.492953456674778E-04 57
  16     375.00     400.00  4.498856976374630E-03  3.696424193269295E-03 60
  17     400.00     425.00  1.166153398338231E-03  5.360856217280673E-04 43
  18     425.00     450.00  1.542512054839619E-03  7.509775636782206E-04 47
  19     450.00     475.00  2.751595962415375E-04  1.209417924719018E-04 47
  20     475.00     500.00  2.923928433788979E-04  1.261370386814770E-04 38
  21     500.00     525.00  3.186981181529093E-03  2.177972747534162E-03 39
  22     525.00     550.00  2.183890204809696E-04  1.022077292419848E-04 31
  23     550.00     575.00  4.221104425750893E-05  1.507901001488202E-05 31
  24     575.00     600.00  4.704707662426063E-04  2.308479477454538E-04 35
  25     600.00     625.00  4.575037430204979E-04  3.475649117044063E-04 28
  26     625.00     650.00  4.301447615665183E-05  2.594211185718412E-05 22
  27     650.00     675.00  1.622012242620405E-04  1.151167570100021E-04 28
  28     675.00     700.00  7.602825945965047E-05  4.691446964704723E-05 19
  29     700.00     725.00  2.960477638011133E-04  1.844128172656921E-04 21
  30     725.00     750.00  5.771529229954814E-05  2.927996357382790E-05 27
  31     750.00     775.00  4.677505642532733E-06  1.989468683970394E-06 17
  32     775.00     800.00  3.009256875440454E-05  1.602490290532139E-05 14
  33     800.00     825.00  6.218249166369180E-05  4.231740019459201E-05 13
  34     825.00     850.00  4.923106616211056E-05  3.479706294638444E-05 8
  35     850.00     875.00  3.135434394667689E-05  1.410476635668329E-05 15
  36     875.00     900.00  5.581721746729075E-05  5.049460494222855E-05 11
  37     900.00     925.00  7.338050644819789E-05  6.926050316492179E-05 22
  38     925.00     950.00  1.092369903187157E-05  6.179272049720728E-06 10
  39     950.00     975.00  5.462247861043862E-06  2.788370275428736E-06 13
  40     975.00    1000.00  3.000775037356427E-05  1.444823519538590E-05 11
# Underflow:                 0.0000000000000000E+00  0.0000000000000000E+00 0
# Overflow:                  1.9825813281890844E-04  8.1983105279923455E-05 269
#-------------------------------------------------------------------------------------
# Sum:                       1.1156738944592677E+00  1.3824730856893305E-01 3000
#=====================================================================================
