# title = Invariant Mass Jet Pair
# xlabel = $M_{\text{j}_1\text{j}_2}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}M_{\text{j}_1\text{j}_2}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  1.600E+03
# ymin=  1.000E-06
# ymax=  1.000E-02
# kmin= -2.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
#
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1       0.00     100.00  0.000000000000000E+00  0.000000000000000E+00 0
   2     100.00     200.00  0.000000000000000E+00  0.000000000000000E+00 0
   3     200.00     300.00  4.204571555464728E-04  1.099654487238016E-07 310865479
   4     300.00     400.00  7.506550414600002E-04  1.272079638637370E-07 348220914
   5     400.00     500.00  9.625994379349086E-04  1.501205895885683E-07 341825147
   6     500.00     600.00  1.067254564347906E-03  1.703768843980956E-07 320196181
   7     600.00     700.00  1.098379468001691E-03  1.825967834171854E-07 294318698
   8     700.00     800.00  1.084131154983434E-03  1.936378981912162E-07 268466514
   9     800.00     900.00  1.041651578916556E-03  2.017134028566191E-07 244283992
  10     900.00    1000.00  9.844694637488813E-04  2.074636047483457E-07 222298913
  11    1000.00    1100.00  9.195423051612071E-04  2.114244303548097E-07 202543956
  12    1100.00    1200.00  8.520099357515345E-04  2.139327409788270E-07 184934826
  13    1200.00    1300.00  7.852797841704596E-04  2.145252089533298E-07 169235254
  14    1300.00    1400.00  7.200047905517778E-04  2.142801266914551E-07 155183638
  15    1400.00    1500.00  6.584121067069017E-04  2.118064811481537E-07 142645298
  16    1500.00    1600.00  6.006502580793910E-04  2.098705563400279E-07 131387794
  17    1600.00    1700.00  5.458170125838150E-04  2.060538505848011E-07 121278113
  18    1700.00    1800.00  4.958811126538371E-04  2.012902428820244E-07 112207033
  19    1800.00    1900.00  4.498430480839871E-04  1.962806730414824E-07 103985596
  20    1900.00    2000.00  4.071267594938340E-04  1.901298610866528E-07 96540848
  21    2000.00    2100.00  3.679867141708691E-04  1.838567788376119E-07 89772534
  22    2100.00    2200.00  3.320921331055291E-04  1.774588577702111E-07 83621453
  23    2200.00    2300.00  2.997033408392966E-04  1.716425502180954E-07 77990721
  24    2300.00    2400.00  2.694008806402874E-04  1.623197393291579E-07 72861403
  25    2400.00    2500.00  2.427655062955088E-04  1.556528664332814E-07 68128558
  26    2500.00    2600.00  2.173838403474138E-04  1.470872017526609E-07 63787309
  27    2600.00    2700.00  1.949969928322882E-04  1.392242066081756E-07 59785503
  28    2700.00    2800.00  1.748643155960490E-04  1.329134794276981E-07 56091083
  29    2800.00    2900.00  1.561948742439656E-04  1.251314512721759E-07 52687386
  30    2900.00    3000.00  1.396072096870390E-04  1.174499853316368E-07 49527627
  31    3000.00    3100.00  1.247117343978227E-04  1.103519415856758E-07 46585822
  32    3100.00    3200.00  1.111957995349792E-04  1.032972009397873E-07 43866286
  33    3200.00    3300.00  9.883247839828106E-05  9.634680065120000E-08 41332901
  34    3300.00    3400.00  8.782457248234170E-05  8.921755809835979E-08 38987088
  35    3400.00    3500.00  7.770973049624826E-05  8.265958439183495E-08 36755370
  36    3500.00    3600.00  6.893004183117022E-05  7.655464252109104E-08 34710069
  37    3600.00    3700.00  6.113241707755711E-05  7.123292221108377E-08 32790457
  38    3700.00    3800.00  5.393708888657194E-05  6.583354990316084E-08 30977144
  39    3800.00    3900.00  4.756667164412249E-05  5.999915032715415E-08 29284162
  40    3900.00    4000.00  4.191388740658562E-05  5.527643818803237E-08 27708169
# Underflow:                 0.0000000000000000E+00  0.0000000000000000E+00 0
# Overflow:                  2.7283286436041200E-04  2.2453189812204468E-07 49914480
#-------------------------------------------------------------------------------------
# Sum:                       1.0939747683435299E+00  1.6780949675804075E-04 549479000
#=====================================================================================
# Number of generated events: 16751423803
