# title = Rapidity Harder Jet
# xlabel = $y_{\text{j}_1}$
# ylabel = $\frac{\text{d}\sigma}{\text{d}y_{\text{j}_1}}\,[\text{fb}]$
# xmin= -4.500E+00
# xmax=  4.500E+00
# ymin=  1.000E-04
# ymax=  4.000E-01
# kmin= -2.000E+01
# kmax=  1.000E+01
# logscale = false
# Renormalization and factorization scale scaled by: 1.0000000000
# Renormalization scaled by: 1.0000000000
#
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
   1      -5.00      -4.50  0.000000000000000E+00  0.000000000000000E+00 0
   2      -4.50      -4.00  1.732316122676080E-02  1.519814816524227E-05 50907910
   3      -4.00      -3.50  6.602766796576973E-02  3.356241198605687E-05 115068614
   4      -3.50      -3.00  1.601721267520703E-01  5.478770812492092E-05 201469248
   5      -3.00      -2.50  2.672416190091247E-01  6.883009358097697E-05 288646907
   6      -2.50      -2.00  3.271702760512150E-01  6.875821509494218E-05 354527706
   7      -2.00      -1.50  3.154498869620889E-01  5.833271832092210E-05 391129933
   8      -1.50      -1.00  2.533409324024918E-01  4.404077276226649E-05 400116814
   9      -1.00      -0.50  1.831590166186301E-01  3.063166956186054E-05 392666673
  10      -0.50       0.00  1.394497948498255E-01  2.319919785579592E-05 383025284
  11       0.00       0.50  1.395133596070647E-01  2.362054079033424E-05 381946647
  12       0.50       1.00  1.832012514506626E-01  2.904263075129565E-05 392444427
  13       1.00       1.50  2.533500349339012E-01  4.039575846822008E-05 407474380
  14       1.50       2.00  3.153934727266915E-01  5.374793989859371E-05 410761210
  15       2.00       2.50  3.270875665694765E-01  6.346283466637631E-05 384792193
  16       2.50       3.00  2.671531726342495E-01  6.448763976508037E-05 321807685
  17       3.00       3.50  1.601776557605373E-01  5.391194403196578E-05 227978363
  18       3.50       4.00  6.590641473561294E-02  3.506054426622618E-05 129567411
  19       4.00       4.50  1.731649298991189E-02  1.702420663062080E-05 55098654
  20       4.50       5.00  0.000000000000000E+00  0.000000000000000E+00 0
# Underflow:                 0.0000000000000000E+00  0.0000000000000000E+00 0
# Overflow:                  0.0000000000000000E+00  0.0000000000000000E+00 0
#-------------------------------------------------------------------------------------
# Sum:                       1.0939747683437246E+00  1.6778091588020251E-04 549479000
#=====================================================================================
# Number of generated events: 16751423803
